mvid,llid,dt,warning,lat,lng,spd_knots,spd_ms,bearing,mag_var
863,172,2022-08-30 13:44:04 Z,A,52.478413833333335,13.419706166666666,0.247,0.127067668,,
864,173,2022-08-30 13:44:05 Z,A,52.4784135,13.419706833333333,0.275,0.14147210000000002,,
865,173,2022-08-30 13:44:06 Z,A,52.4784075,13.419701833333333,0.643,0.330787492,,
866,173,2022-08-30 13:44:07 Z,A,52.4784015,13.419711,1.009,0.5190739959999999,,
867,173,2022-08-30 13:44:08 Z,A,52.4783985,13.419711166666668,0.218,0.112148792,,
868,173,2022-08-30 13:44:09 Z,A,52.478395666666664,13.4197255,0.528,0.27162643200000003,,
869,174,2022-08-30 13:44:10 Z,A,52.478388333333335,13.419735,0.846,0.43521962399999997,,
870,174,2022-08-30 13:44:11 Z,A,52.478390833333336,13.419737333333334,0.413,0.21246537199999999,,
871,174,2022-08-30 13:44:12 Z,A,52.478385833333334,13.419751833333333,0.832,0.428017408,,
872,174,2022-08-30 13:44:13 Z,A,52.47838433333333,13.419758333333334,0.750,0.385833,,
873,174,2022-08-30 13:44:14 Z,A,52.478384,13.41976,0.556,0.28603086400000005,,
874,175,2022-08-30 13:44:15 Z,A,52.4783825,13.419768333333334,0.588,0.302493072,,
875,175,2022-08-30 13:44:16 Z,A,52.47837783333333,13.419765333333334,0.507,0.260823108,,
876,175,2022-08-30 13:44:17 Z,A,52.4783755,13.419765333333334,0.745,0.38326078,,
877,175,2022-08-30 13:44:18 Z,A,52.4783745,13.419762666666667,0.655,0.33696082,,
878,175,2022-08-30 13:44:19 Z,A,52.47837116666667,13.419766,0.544,0.279857536,,
879,176,2022-08-30 13:44:20 Z,A,52.47837366666667,13.419788333333333,0.415,0.21349426,,
880,176,2022-08-30 13:44:21 Z,A,52.478372,13.419788666666667,0.276,0.14198654400000002,,
881,176,2022-08-30 13:44:22 Z,A,52.47837883333333,13.419802166666667,0.387,0.199089828,,
882,176,2022-08-30 13:44:23 Z,A,52.47837116666667,13.419794833333333,0.433,0.222754252,,
883,176,2022-08-30 13:44:24 Z,A,52.478369,13.419800833333333,0.378,0.194459832,,
884,177,2022-08-30 13:44:25 Z,A,52.478372,13.419830166666667,0.564,0.29014641599999996,,
885,177,2022-08-30 13:44:26 Z,A,52.47838,13.419820166666666,0.211,0.108547684,,
886,177,2022-08-30 13:44:27 Z,A,52.47837666666667,13.419816,0.201,0.103403244,,
887,177,2022-08-30 13:44:28 Z,A,52.478372,13.4198315,0.057,0.029323308000000003,,
888,177,2022-08-30 13:44:29 Z,A,52.4783935,13.419839333333334,0.777,0.399722988,,
889,178,2022-08-30 13:44:30 Z,A,52.47838733333333,13.419849,0.556,0.28603086400000005,,
890,178,2022-08-30 13:44:31 Z,A,52.47839166666667,13.419850666666667,0.705,0.36268301999999997,,
891,178,2022-08-30 13:44:32 Z,A,52.47838483333334,13.419880666666666,0.599,0.308151956,,
892,178,2022-08-30 13:44:33 Z,A,52.4783825,13.419892833333334,0.300,0.1543332,,
893,178,2022-08-30 13:44:34 Z,A,52.47838516666667,13.4198905,0.467,0.24024534800000003,,
894,179,2022-08-30 13:44:35 Z,A,52.47838866666667,13.419881333333333,0.496,0.255164224,,
895,179,2022-08-30 13:44:36 Z,A,52.478389166666666,13.419885666666667,0.676,0.34776414400000005,,
896,179,2022-08-30 13:44:37 Z,A,52.4783895,13.419885333333333,0.626,0.322041944,,
897,179,2022-08-30 13:44:38 Z,A,52.47839333333334,13.419871666666667,0.517,0.265967548,,
898,179,2022-08-30 13:44:39 Z,A,52.478395166666665,13.419864833333333,0.435,0.22378314,,
899,180,2022-08-30 13:44:40 Z,A,52.47839783333333,13.419859,0.536,0.275741984,,
900,180,2022-08-30 13:44:41 Z,A,52.47840566666667,13.419824666666667,0.345,0.17748318,,
901,180,2022-08-30 13:44:42 Z,A,52.478406666666665,13.419824833333333,0.516,0.265453104,,
902,180,2022-08-30 13:44:43 Z,A,52.4784075,13.419819166666667,0.386,0.19857538400000002,,
903,180,2022-08-30 13:44:44 Z,A,52.478416833333334,13.419794333333334,0.365,0.18777206,,
904,181,2022-08-30 13:44:45 Z,A,52.47841716666667,13.419786166666666,0.321,0.165136524,,
905,181,2022-08-30 13:44:46 Z,A,52.478418,13.419782166666666,0.381,0.196003164,,
906,181,2022-08-30 13:44:47 Z,A,52.478416333333335,13.4197945,0.500,0.257222,,
907,181,2022-08-30 13:44:48 Z,A,52.4784195,13.419785666666666,0.354,0.182113176,,
908,181,2022-08-30 13:44:49 Z,A,52.47842166666667,13.419784833333333,0.452,0.232528688,,
909,182,2022-08-30 13:44:50 Z,A,52.47842516666667,13.419780166666667,0.399,0.205263156,,
910,182,2022-08-30 13:44:51 Z,A,52.47842166666667,13.419782333333334,0.628,0.32307083200000003,,
911,182,2022-08-30 13:44:52 Z,A,52.47842516666667,13.419775833333333,0.385,0.19806094000000002,,
