mvid,llid,dt,warning,lat,lng,spd_knots,spd_ms,bearing,mag_var
572,114,2022-10-27 11:26:33 Z,A,49.50278333333333,5.936885166666666,0.088,0.045271071999999996,,
573,114,2022-10-27 11:26:34 Z,A,49.50278466666666,5.936884666666667,0.049,0.025207756,,
574,114,2022-10-27 11:26:35 Z,A,49.502785833333334,5.9368845,0.028,0.014404432,,
575,115,2022-10-27 11:26:36 Z,A,49.50278683333333,5.936884166666667,0.129,0.066363276,,
576,115,2022-10-27 11:26:37 Z,A,49.50278766666667,5.936884,0.119,0.061218836,,
577,115,2022-10-27 11:26:38 Z,A,49.502788,5.9368835,0.043,0.022121092,,
578,115,2022-10-27 11:26:39 Z,A,49.5027885,5.936883,0.069,0.035496636000000005,,
579,115,2022-10-27 11:26:40 Z,A,49.5027895,5.9368818333333335,0.192,0.09877324800000001,,
580,116,2022-10-27 11:26:41 Z,A,49.50279166666667,5.936875666666666,1.153,0.593153932,289.73,
581,116,2022-10-27 11:26:42 Z,A,49.502795,5.9368655,1.673,0.860664812,291.74,
582,116,2022-10-27 11:26:43 Z,A,49.502796000000004,5.9368625,0.050,0.0257222,,
583,116,2022-10-27 11:26:44 Z,A,49.502795166666665,5.936861833333333,0.127,0.06533438800000001,,
584,116,2022-10-27 11:26:45 Z,A,49.50279416666667,5.936861333333333,0.040,0.02057776,,
585,117,2022-10-27 11:26:46 Z,A,49.5027945,5.936862,0.117,0.06018994800000001,,
586,117,2022-10-27 11:26:47 Z,A,49.50279333333334,5.936862,0.262,0.134784328,,
587,117,2022-10-27 11:26:48 Z,A,49.502792,5.936861166666667,0.258,0.132726552,,
588,117,2022-10-27 11:26:49 Z,A,49.502791,5.936860333333334,0.060,0.03086664,,
589,117,2022-10-27 11:26:50 Z,A,49.50279033333333,5.936859666666667,0.035,0.01800554,,
590,118,2022-10-27 11:26:51 Z,A,49.502789666666665,5.936858833333334,0.125,0.0643055,,
591,118,2022-10-27 11:26:52 Z,A,49.502789166666666,5.936858166666667,0.163,0.08385437200000001,,
592,118,2022-10-27 11:26:53 Z,A,49.502789666666665,5.9368575,0.246,0.126553224,,
593,118,2022-10-27 11:26:54 Z,A,49.502788833333334,5.936857,0.231,0.118836564,,
594,118,2022-10-27 11:26:55 Z,A,49.502787833333336,5.9368565,0.034,0.017491096,,
595,119,2022-10-27 11:26:56 Z,A,49.50278633333333,5.936856,0.059,0.030352195999999998,,
596,119,2022-10-27 11:26:57 Z,A,49.502786,5.936855333333334,0.036,0.018519984,,
597,119,2022-10-27 11:26:58 Z,A,49.50278733333333,5.9368555,0.106,0.054531064,,
598,119,2022-10-27 11:26:59 Z,A,49.502787166666664,5.936855333333334,0.031,0.015947764,,
599,119,2022-10-27 11:27:00 Z,A,49.50278633333333,5.9368549999999995,0.043,0.022121092,,
600,120,2022-10-27 11:27:01 Z,A,49.50278633333333,5.936854666666667,0.040,0.02057776,,
601,120,2022-10-27 11:27:02 Z,A,49.502786,5.9368545,0.062,0.031895528,,
602,120,2022-10-27 11:27:03 Z,A,49.50278566666667,5.936854666666667,0.135,0.06944994,,
603,120,2022-10-27 11:27:04 Z,A,49.5027855,5.936855166666667,0.042,0.021606648000000003,,
604,120,2022-10-27 11:27:05 Z,A,49.50278566666667,5.9368555,0.086,0.044242184,,
605,121,2022-10-27 11:27:06 Z,A,49.502785833333334,5.936855833333333,0.225,0.1157499,,
606,121,2022-10-27 11:27:07 Z,A,49.50278633333333,5.936856333333333,0.299,0.153818756,,
607,121,2022-10-27 11:27:08 Z,A,49.5027865,5.9368566666666664,0.170,0.08745548,,
608,121,2022-10-27 11:27:09 Z,A,49.50278683333333,5.936856833333334,0.056,0.028808864,,
609,121,2022-10-27 11:27:10 Z,A,49.5027865,5.9368566666666664,0.175,0.0900277,,
610,122,2022-10-27 11:27:11 Z,A,49.502786,5.936856833333334,0.042,0.021606648000000003,,
611,122,2022-10-27 11:27:12 Z,A,49.50278566666667,5.936857,0.033,0.016976652000000002,,
612,122,2022-10-27 11:27:13 Z,A,49.50278516666667,5.936856833333334,0.055,0.02829442,,
613,122,2022-10-27 11:27:14 Z,A,49.50278433333333,5.936856833333334,0.211,0.108547684,,
614,122,2022-10-27 11:27:15 Z,A,49.502783,5.936856833333334,0.298,0.153304312,,
615,123,2022-10-27 11:27:16 Z,A,49.50278133333333,5.936857333333333,0.189,0.097229916,,
616,123,2022-10-27 11:27:17 Z,A,49.50278016666667,5.936857666666667,0.019,0.009774436,,
617,123,2022-10-27 11:27:18 Z,A,49.502780333333334,5.936857166666667,0.043,0.022121092,,
618,123,2022-10-27 11:27:19 Z,A,49.502779333333336,5.936856833333334,0.009,0.004629996,,
619,123,2022-10-27 11:27:20 Z,A,49.502779833333335,5.936856333333333,0.092,0.047328848,,
620,124,2022-10-27 11:27:21 Z,A,49.502780333333334,5.936856,0.083,0.042698852,,
621,124,2022-10-27 11:27:22 Z,A,49.502780666666666,5.936855666666666,0.112,0.057617728,,
622,124,2022-10-27 11:27:23 Z,A,49.50278083333333,5.9368555,0.029,0.014918876000000001,,
623,124,2022-10-27 11:27:24 Z,A,49.502781,5.936854666666667,0.034,0.017491096,,
624,124,2022-10-27 11:27:25 Z,A,49.502781166666665,5.936854333333334,0.010,0.00514444,,
625,125,2022-10-27 11:27:26 Z,A,49.502781166666665,5.936854,0.145,0.07459438,,
626,125,2022-10-27 11:27:27 Z,A,49.502781,5.936853833333333,0.109,0.056074396,,
627,125,2022-10-27 11:27:28 Z,A,49.502780666666666,5.936853833333333,0.077,0.039612188,,
628,125,2022-10-27 11:27:29 Z,A,49.50278083333333,5.936854,0.060,0.03086664,,
629,125,2022-10-27 11:27:30 Z,A,49.502780666666666,5.9368541666666665,0.012,0.0061733280000000005,,
630,126,2022-10-27 11:27:31 Z,A,49.502780333333334,5.9368545,0.040,0.02057776,,
631,126,2022-10-27 11:27:32 Z,A,49.50278,5.936854666666667,0.070,0.03601108,,
632,126,2022-10-27 11:27:33 Z,A,49.50278,5.936855166666667,0.051,0.026236644,,
633,126,2022-10-27 11:27:34 Z,A,49.50277966666667,5.936855833333333,0.123,0.063276612,,
634,126,2022-10-27 11:27:35 Z,A,49.50277916666667,5.936853833333333,0.596,0.306608624,,
635,127,2022-10-27 11:27:36 Z,A,49.502779333333336,5.936845833333333,1.372,0.705817168,283.93,
636,127,2022-10-27 11:27:37 Z,A,49.502782,5.936835333333334,1.768,0.909536992,288.20,
637,127,2022-10-27 11:27:38 Z,A,49.502786,5.936821833333333,2.304,1.185278976,291.55,
638,127,2022-10-27 11:27:39 Z,A,49.502789666666665,5.936806666666667,2.391,1.230035604,291.92,
639,127,2022-10-27 11:27:40 Z,A,49.50279283333333,5.936795833333333,1.450,0.7459438,292.24,
640,128,2022-10-27 11:27:41 Z,A,49.50279733333333,5.9367855,1.814,0.9332014160000001,292.66,
641,128,2022-10-27 11:27:42 Z,A,49.50279966666667,5.936770666666667,2.152,1.107083488,284.13,
642,128,2022-10-27 11:27:43 Z,A,49.50280766666667,5.936752,2.911,1.4975464840000001,286.77,
643,128,2022-10-27 11:27:44 Z,A,49.502814,5.936732666666667,2.979,1.532528676,290.91,
644,128,2022-10-27 11:27:45 Z,A,49.50281783333333,5.936717166666667,2.349,1.208428956,293.76,
645,129,2022-10-27 11:27:46 Z,A,49.502817666666665,5.9367055,1.790,0.92085476,294.66,
646,129,2022-10-27 11:27:47 Z,A,49.502818,5.9366916666666665,2.110,1.0854768399999999,291.84,
647,129,2022-10-27 11:27:48 Z,A,49.50281866666667,5.936676,2.449,1.259873356,291.00,
648,129,2022-10-27 11:27:49 Z,A,49.5028235,5.936658166666667,2.990,1.5381875600000001,289.15,
649,129,2022-10-27 11:27:50 Z,A,49.502829166666665,5.936639666666666,2.931,1.507835364,289.89,
650,130,2022-10-27 11:27:51 Z,A,49.502832833333336,5.9366245,2.092,1.076216848,287.99,
651,130,2022-10-27 11:27:52 Z,A,49.502834666666665,5.9366140000000005,1.478,0.760348232,288.78,
652,130,2022-10-27 11:27:53 Z,A,49.502838,5.9366015,2.037,1.047922428,290.86,
653,130,2022-10-27 11:27:54 Z,A,49.502841333333336,5.936585,2.750,1.4147210000000001,296.17,
654,130,2022-10-27 11:27:55 Z,A,49.502851666666665,5.936568833333333,3.178,1.634903032,307.59,
655,131,2022-10-27 11:27:56 Z,A,49.5028525,5.936559333333333,1.208,0.621448352,306.70,
656,131,2022-10-27 11:27:57 Z,A,49.50285516666667,5.9365575,0.318,0.163593192,,
657,131,2022-10-27 11:27:58 Z,A,49.502855833333335,5.9365585,0.043,0.022121092,,
658,131,2022-10-27 11:27:59 Z,A,49.502857166666665,5.936559666666667,0.174,0.089513256,,
659,131,2022-10-27 11:28:00 Z,A,49.502855833333335,5.936559333333333,0.314,0.16153541600000001,,
660,132,2022-10-27 11:28:01 Z,A,49.50285616666667,5.936559,0.039,0.020063316,,
661,132,2022-10-27 11:28:02 Z,A,49.502855,5.936559,0.188,0.096715472,,
662,132,2022-10-27 11:28:03 Z,A,49.502855,5.936559333333333,0.089,0.045785516,,
663,132,2022-10-27 11:28:04 Z,A,49.50285733333333,5.936559666666667,0.015,0.00771666,,
664,132,2022-10-27 11:28:05 Z,A,49.502859666666666,5.936560166666666,0.055,0.02829442,,
665,133,2022-10-27 11:28:06 Z,A,49.502860166666665,5.9365605,0.317,0.163078748,,
666,133,2022-10-27 11:28:07 Z,A,49.502861833333334,5.936560666666667,0.229,0.11780767600000001,,
667,133,2022-10-27 11:28:08 Z,A,49.50286283333333,5.936558166666667,0.787,0.40486742800000003,308.17,
668,133,2022-10-27 11:28:09 Z,A,49.50286666666667,5.9365475,2.129,1.095251276,299.02,
669,133,2022-10-27 11:28:10 Z,A,49.50287066666667,5.936533833333334,2.133,1.097309052,298.44,
670,134,2022-10-27 11:28:11 Z,A,49.50287733333333,5.93652,2.477,1.274277788,302.89,
671,134,2022-10-27 11:28:12 Z,A,49.502883833333335,5.936503833333333,2.692,1.3848832480000002,301.98,
672,134,2022-10-27 11:28:13 Z,A,49.502886333333336,5.936483166666667,3.219,1.6559952359999999,287.75,
673,134,2022-10-27 11:28:14 Z,A,49.502887666666666,5.9364609999999995,3.240,1.6667985600000002,285.33,
674,134,2022-10-27 11:28:15 Z,A,49.5028915,5.936437333333333,3.220,1.65650968,284.56,
675,135,2022-10-27 11:28:16 Z,A,49.5028945,5.936414833333333,3.000,1.543332,281.49,
676,135,2022-10-27 11:28:17 Z,A,49.50289866666667,5.936392833333334,3.183,1.637475252,278.61,
677,135,2022-10-27 11:28:18 Z,A,49.502900833333335,5.9363705,3.206,1.649307464,279.46,
678,135,2022-10-27 11:28:19 Z,A,49.502906333333335,5.9363513333333335,2.546,1.309774424,281.80,
679,135,2022-10-27 11:28:20 Z,A,49.5029115,5.936333333333334,2.619,1.3473288360000002,289.44,
680,136,2022-10-27 11:28:21 Z,A,49.50291466666667,5.936314166666667,2.783,1.431697652,286.79,
681,136,2022-10-27 11:28:22 Z,A,49.50292066666667,5.9362965,2.533,1.303086652,289.21,
682,136,2022-10-27 11:28:23 Z,A,49.50292666666667,5.936281166666666,2.046,1.052552424,294.50,
683,136,2022-10-27 11:28:24 Z,A,49.5029315,5.9362725,1.505,0.77423822,306.87,
684,136,2022-10-27 11:28:25 Z,A,49.50293666666666,5.936268833333333,1.353,0.696042732,329.01,
685,138,2022-10-27 11:28:26 Z,A,49.5029455,5.9362683333333335,2.077,1.068500188,346.55,
686,138,2022-10-27 11:28:27 Z,A,49.50295033333333,5.936268,1.393,0.716620492,350.55,
687,138,2022-10-27 11:28:28 Z,A,49.50295883333333,5.936265833333334,2.155,1.10862682,350.56,
688,138,2022-10-27 11:28:29 Z,A,49.502965,5.936266,0.637,0.327700828,,
689,138,2022-10-27 11:28:30 Z,A,49.50296816666667,5.936265833333334,0.120,0.06173328,,
690,139,2022-10-27 11:28:31 Z,A,49.502974,5.9362665,0.283,0.14558765199999998,,
691,139,2022-10-27 11:28:32 Z,A,49.50297466666667,5.9362683333333335,0.112,0.057617728,,
692,139,2022-10-27 11:28:33 Z,A,49.502973,5.936271,0.114,0.058646616000000006,,
693,139,2022-10-27 11:28:34 Z,A,49.50297116666667,5.936273333333333,0.179,0.092085476,,
694,139,2022-10-27 11:28:35 Z,A,49.50296866666667,5.936276333333334,0.040,0.02057776,,
695,140,2022-10-27 11:28:36 Z,A,49.50296566666667,5.936279166666667,0.132,0.06790660800000001,,
696,140,2022-10-27 11:28:37 Z,A,49.50296683333333,5.936282666666667,0.913,0.46968737200000005,,
697,140,2022-10-27 11:28:38 Z,A,49.50297333333334,5.936290666666666,2.077,1.068500188,359.80,
698,140,2022-10-27 11:28:39 Z,A,49.502982,5.936299333333333,2.343,1.205342292,9.18,
699,140,2022-10-27 11:28:40 Z,A,49.50299166666667,5.9363071666666665,2.684,1.3807676960000002,12.74,
700,141,2022-10-27 11:28:41 Z,A,49.503001,5.9363150000000005,2.306,1.186307864,13.71,
701,141,2022-10-27 11:28:42 Z,A,49.503009666666664,5.936328333333333,2.575,1.3246933,28.94,
702,141,2022-10-27 11:28:43 Z,A,49.503018833333336,5.936342333333333,2.568,1.321092192,32.81,
703,141,2022-10-27 11:28:44 Z,A,49.503030333333335,5.936354333333333,3.195,1.64364858,29.65,
704,141,2022-10-27 11:28:45 Z,A,49.50304383333334,5.936364333333334,3.067,1.5777997480000001,19.44,
705,142,2022-10-27 11:28:46 Z,A,49.5030515,5.9363705,2.330,1.19865452,17.55,
706,142,2022-10-27 11:28:47 Z,A,49.50306,5.936376,2.309,1.1878511960000002,15.54,
707,142,2022-10-27 11:28:48 Z,A,49.503062666666665,5.936381166666667,2.063,1.0612979720000002,16.69,
708,142,2022-10-27 11:28:49 Z,A,49.5030695,5.936389166666666,2.668,1.372536592,17.90,
709,142,2022-10-27 11:28:50 Z,A,49.503081333333334,5.936399333333333,2.756,1.417807664,21.30,
710,143,2022-10-27 11:28:51 Z,A,49.50309333333333,5.9364075,2.928,1.506292032,19.07,
711,143,2022-10-27 11:28:52 Z,A,49.50310316666667,5.936418833333334,2.687,1.382311028,23.22,
712,143,2022-10-27 11:28:53 Z,A,49.503118,5.936428333333334,3.130,1.61020972,18.98,
713,143,2022-10-27 11:28:54 Z,A,49.50313633333333,5.936441833333333,3.035,1.56133754,22.73,
714,143,2022-10-27 11:28:55 Z,A,49.5031485,5.9364515,2.887,1.485199828,21.21,
715,144,2022-10-27 11:28:56 Z,A,49.5031595,5.936459833333333,2.242,1.153383448,17.26,
716,144,2022-10-27 11:28:57 Z,A,49.503169166666666,5.9364635,2.226,1.145152344,8.47,
717,144,2022-10-27 11:28:58 Z,A,49.503177666666666,5.936468,1.937,0.9964780280000001,10.73,
718,144,2022-10-27 11:28:59 Z,A,49.50317916666667,5.936471333333333,0.529,0.27214087600000003,,
719,144,2022-10-27 11:29:00 Z,A,49.503180666666665,5.9364725,0.059,0.030352195999999998,,
720,145,2022-10-27 11:29:01 Z,A,49.5031845,5.936477666666667,1.226,0.630708344,,
721,145,2022-10-27 11:29:02 Z,A,49.50319066666667,5.936483,1.637,0.842144828,,
722,145,2022-10-27 11:29:03 Z,A,49.503204833333335,5.936486,3.158,1.624614152,11.36,
723,145,2022-10-27 11:29:04 Z,A,49.503217666666664,5.9364945,2.765,1.4224376600000002,17.95,
724,145,2022-10-27 11:29:05 Z,A,49.503229,5.936504833333333,3.143,1.6168974919999999,21.02,
725,146,2022-10-27 11:29:06 Z,A,49.50323916666667,5.936513166666667,2.906,1.494974264,28.95,
726,146,2022-10-27 11:29:07 Z,A,49.50324883333333,5.936525666666666,3.206,1.649307464,30.32,
727,146,2022-10-27 11:29:08 Z,A,49.503262,5.936535166666666,2.694,1.385912136,24.87,
728,146,2022-10-27 11:29:09 Z,A,49.50327566666667,5.936539,2.893,1.4882864919999998,16.26,
729,146,2022-10-27 11:29:10 Z,A,49.50328616666667,5.936546,2.021,1.039691324,18.63,
730,147,2022-10-27 11:29:11 Z,A,49.50329583333333,5.936550333333333,2.135,1.09833794,16.29,
731,147,2022-10-27 11:29:12 Z,A,49.503307666666664,5.936553,2.659,1.3679065959999999,14.55,
732,147,2022-10-27 11:29:13 Z,A,49.50331833333333,5.9365585,2.434,1.2521566960000001,15.98,
733,147,2022-10-27 11:29:14 Z,A,49.503328833333335,5.9365615,2.213,1.1384645720000002,12.82,
734,147,2022-10-27 11:29:15 Z,A,49.503339,5.936567833333333,2.265,1.16521566,20.55,
735,148,2022-10-27 11:29:16 Z,A,49.50335116666667,5.936575166666667,2.848,1.465136512,25.82,
736,148,2022-10-27 11:29:17 Z,A,49.503364833333336,5.936586833333333,2.852,1.467194288,29.21,
737,148,2022-10-27 11:29:18 Z,A,49.50337866666667,5.936597666666667,2.894,1.488800936,28.97,
738,148,2022-10-27 11:29:19 Z,A,49.503394166666666,5.936608166666667,2.836,1.458963184,30.49,
739,148,2022-10-27 11:29:20 Z,A,49.5034115,5.9366175,2.945,1.51503758,24.56,
740,149,2022-10-27 11:29:21 Z,A,49.503426,5.9366235,2.581,1.327779964,18.56,
741,149,2022-10-27 11:29:22 Z,A,49.503438333333335,5.936625333333334,1.990,1.02374356,13.37,
742,149,2022-10-27 11:29:23 Z,A,49.50345083333333,5.936629666666667,2.275,1.1703601,17.88,
743,149,2022-10-27 11:29:24 Z,A,49.50346416666667,5.9366335,2.493,1.282508892,19.06,
744,149,2022-10-27 11:29:25 Z,A,49.503482,5.936639166666667,3.453,1.7763751319999999,18.99,
745,150,2022-10-27 11:29:26 Z,A,49.50349966666667,5.936645833333333,3.378,1.737791832,20.03,
746,150,2022-10-27 11:29:27 Z,A,49.5035155,5.936650333333334,3.808,1.959002752,20.39,
747,150,2022-10-27 11:29:28 Z,A,49.503535,5.936657333333334,3.869,1.9903838360000001,21.71,
748,150,2022-10-27 11:29:29 Z,A,49.5035525,5.9366655,3.737,1.9224772280000002,20.91,
749,150,2022-10-27 11:29:30 Z,A,49.503567333333336,5.936673,3.479,1.7897506760000002,20.58,
750,151,2022-10-27 11:29:31 Z,A,49.503580666666664,5.936681166666666,3.424,1.761456256,22.25,
751,151,2022-10-27 11:29:32 Z,A,49.503597166666665,5.9366856666666665,3.694,1.900356136,16.21,
752,151,2022-10-27 11:29:33 Z,A,49.503609833333336,5.9366915,3.131,1.6107241639999998,16.05,
753,151,2022-10-27 11:29:34 Z,A,49.503623,5.9366951666666665,1.999,1.028373556,16.19,
754,151,2022-10-27 11:29:35 Z,A,49.50363316666667,5.936698333333333,2.053,1.056153532,17.68,
755,152,2022-10-27 11:29:36 Z,A,49.5036445,5.9367005,2.052,1.055639088,18.40,
756,152,2022-10-27 11:29:37 Z,A,49.5036545,5.936704333333333,2.149,1.105540156,19.63,
757,152,2022-10-27 11:29:38 Z,A,49.5036645,5.9367090000000005,2.194,1.128690136,21.98,
758,152,2022-10-27 11:29:39 Z,A,49.50367133333334,5.936713833333333,2.418,1.243925592,25.17,
759,152,2022-10-27 11:29:40 Z,A,49.5036845,5.936717666666667,2.615,1.3452710600000002,21.24,
760,153,2022-10-27 11:29:41 Z,A,49.50370383333333,5.9367228333333335,3.014,1.550534216,18.62,
761,153,2022-10-27 11:29:42 Z,A,49.503716833333336,5.936726166666666,2.863,1.472853172,18.42,
762,153,2022-10-27 11:29:43 Z,A,49.50373316666666,5.9367325,3.209,1.650850796,25.03,
763,153,2022-10-27 11:29:44 Z,A,49.503749166666665,5.936741333333333,3.174,1.632845256,25.03,
764,153,2022-10-27 11:29:45 Z,A,49.503766,5.9367485,3.432,1.765571808,18.34,
765,154,2022-10-27 11:29:46 Z,A,49.503781333333336,5.936752833333333,3.345,1.7208151800000002,15.81,
766,154,2022-10-27 11:29:47 Z,A,49.503795,5.936756166666667,2.292,1.179105648,14.44,
767,154,2022-10-27 11:29:48 Z,A,49.50380083333334,5.9367585,1.755,0.90284922,14.64,
768,154,2022-10-27 11:29:49 Z,A,49.50380633333333,5.9367616666666665,1.551,0.797902644,,
769,154,2022-10-27 11:29:50 Z,A,49.50381616666667,5.936766333333333,1.909,0.982073596,16.03,
770,155,2022-10-27 11:29:51 Z,A,49.50382716666667,5.936769333333333,2.337,1.202255628,12.34,
771,155,2022-10-27 11:29:52 Z,A,49.503838333333334,5.936773666666666,2.522,1.297427768,14.76,
772,155,2022-10-27 11:29:51 Z,A,49.50382716666667,5.936769333333333,2.337,1.202255628,12.34,
773,155,2022-10-27 11:29:52 Z,A,49.503838333333334,5.936773666666666,2.522,1.297427768,14.76,
774,155,2022-10-27 11:29:53 Z,A,49.503853,5.936777833333333,2.691,1.384368804,14.52,
775,155,2022-10-27 11:29:54 Z,A,49.5038595,5.936779666666666,2.180,1.12148792,13.85,
776,155,2022-10-27 11:29:55 Z,A,49.503875,5.9367841666666665,3.069,1.5788286360000001,13.56,
777,156,2022-10-27 11:29:56 Z,A,49.50388783333333,5.936794666666667,2.388,1.228492272,24.82,
778,156,2022-10-27 11:29:57 Z,A,49.50390133333333,5.936804833333333,2.587,1.330866628,24.93,
779,156,2022-10-27 11:29:58 Z,A,49.503910166666664,5.936813833333334,1.818,0.9352591920000001,28.14,
780,156,2022-10-27 11:29:59 Z,A,49.503927,5.93682,2.605,1.34012662,25.36,
781,156,2022-10-27 11:30:00 Z,A,49.50393616666667,5.936829166666667,1.815,0.93371586,29.45,
782,157,2022-10-27 11:30:01 Z,A,49.503945,5.936839333333333,2.225,1.1446379,33.84,
783,157,2022-10-27 11:30:02 Z,A,49.503956333333335,5.936847833333333,2.070,1.06489908,33.38,
784,157,2022-10-27 11:30:03 Z,A,49.503966166666665,5.936855833333333,2.299,1.182706756,34.99,
785,157,2022-10-27 11:30:04 Z,A,49.5039795,5.9368636666666665,2.329,1.198140076,28.35,
786,157,2022-10-27 11:30:05 Z,A,49.50399,5.936870666666667,2.395,1.23209338,23.15,
787,158,2022-10-27 11:30:06 Z,A,49.50400533333333,5.936879,2.816,1.4486743039999999,20.62,
788,158,2022-10-27 11:30:07 Z,A,49.504017,5.936885166666666,2.614,1.344756616,18.23,
789,158,2022-10-27 11:30:08 Z,A,49.5040325,5.936890333333333,2.720,1.39928768,16.16,
790,158,2022-10-27 11:30:09 Z,A,49.50404666666667,5.936894666666666,2.566,1.320063304,15.49,
791,158,2022-10-27 11:30:10 Z,A,49.504060833333334,5.9368995,2.628,1.351958832,15.21,
792,159,2022-10-27 11:30:11 Z,A,49.504079,5.936909,3.431,1.765057364,20.06,
793,159,2022-10-27 11:30:12 Z,A,49.504096833333335,5.9369195,3.523,1.812386212,20.31,
794,159,2022-10-27 11:30:13 Z,A,49.504114666666666,5.936927166666667,3.027,1.557221988,17.95,
795,159,2022-10-27 11:30:14 Z,A,49.5041325,5.936933166666667,3.274,1.684289656,13.99,
796,159,2022-10-27 11:30:15 Z,A,49.50414816666667,5.93694,2.843,1.462564292,14.12,
797,160,2022-10-27 11:30:16 Z,A,49.50416033333333,5.936942666666667,2.411,1.240324484,9.63,
798,160,2022-10-27 11:30:17 Z,A,49.504169,5.936947833333333,2.009,1.033517996,10.95,
799,160,2022-10-27 11:30:18 Z,A,49.504180833333336,5.936953333333333,2.097,1.078789068,13.76,
800,160,2022-10-27 11:30:19 Z,A,49.504194166666665,5.936959,2.413,1.2413533719999998,15.03,
801,160,2022-10-27 11:30:20 Z,A,49.50420833333333,5.936964166666667,2.355,1.2115156200000001,13.37,
802,161,2022-10-27 11:30:21 Z,A,49.504214166666664,5.9369708333333335,1.804,0.928056976,15.79,
803,161,2022-10-27 11:30:22 Z,A,49.5042165,5.936977166666667,1.613,0.8297981720000001,16.06,
804,161,2022-10-27 11:30:23 Z,A,49.504226833333334,5.936985666666667,2.724,1.401345456,20.83,
805,161,2022-10-27 11:30:24 Z,A,49.504242,5.936994833333333,3.085,1.58705974,20.66,
806,161,2022-10-27 11:30:25 Z,A,49.504256833333336,5.9370025,2.706,1.392085464,20.47,
807,162,2022-10-27 11:30:26 Z,A,49.5042715,5.937007333333334,2.745,1.41214878,16.66,
808,162,2022-10-27 11:30:27 Z,A,49.504282333333336,5.937012666666667,2.538,1.305658872,16.03,
809,162,2022-10-27 11:30:28 Z,A,49.5043035,5.937025833333333,4.513,2.321685772,20.49,
810,162,2022-10-27 11:30:29 Z,A,49.504321166666664,5.937034,3.582,1.842738408,17.28,
811,162,2022-10-27 11:30:30 Z,A,49.504337,5.9370435,3.701,1.903957244,15.75,
812,163,2022-10-27 11:30:31 Z,A,49.504351166666666,5.937053833333334,3.147,1.618955268,14.71,
813,163,2022-10-27 11:30:32 Z,A,49.504368166666666,5.9370625,3.306,1.7007518640000001,18.52,
814,163,2022-10-27 11:30:33 Z,A,49.504382166666666,5.937074666666667,3.051,1.569568644,22.49,
815,163,2022-10-27 11:30:34 Z,A,49.504393,5.937087833333333,2.633,1.354531052,24.69,
816,163,2022-10-27 11:30:35 Z,A,49.50440783333333,5.937093833333334,2.606,1.340641064,18.17,
817,164,2022-10-27 11:30:36 Z,A,49.50442016666667,5.937101833333333,2.876,1.479540944,19.59,
818,164,2022-10-27 11:30:37 Z,A,49.50443166666667,5.937108666666667,2.252,1.1585278879999998,15.88,
819,164,2022-10-27 11:30:38 Z,A,49.504441,5.937113833333333,2.060,1.05975464,17.09,
820,164,2022-10-27 11:30:39 Z,A,49.50444933333333,5.937120166666666,2.106,1.0834190639999999,19.10,
821,164,2022-10-27 11:30:40 Z,A,49.5044605,5.9371275,2.217,1.140522348,18.45,
822,165,2022-10-27 11:30:41 Z,A,49.504472,5.937135166666667,2.453,1.261931132,18.06,
823,165,2022-10-27 11:30:42 Z,A,49.50448816666667,5.9371410000000004,2.844,1.463078736,18.78,
824,165,2022-10-27 11:30:43 Z,A,49.5044985,5.937146833333333,2.370,1.2192322800000002,16.80,
825,165,2022-10-27 11:30:44 Z,A,49.50451116666667,5.937154666666666,2.689,1.3833399160000002,18.32,
826,165,2022-10-27 11:30:45 Z,A,49.504523166666665,5.937164833333333,2.961,1.523268684,18.42,
827,166,2022-10-27 11:30:46 Z,A,49.50452933333333,5.937170666666667,1.938,0.996992472,19.42,
828,166,2022-10-27 11:30:47 Z,A,49.504541833333334,5.937179666666667,2.552,1.312861088,20.34,
829,166,2022-10-27 11:30:48 Z,A,49.5045555,5.937189666666667,2.764,1.421923216,25.06,
830,166,2022-10-27 11:30:49 Z,A,49.50457216666667,5.9371995,3.422,1.7604273680000002,24.18,
831,166,2022-10-27 11:30:50 Z,A,49.50458883333334,5.937207666666667,3.200,1.6462208,22.13,
832,167,2022-10-27 11:30:51 Z,A,49.50460433333333,5.937216,2.817,1.449188748,20.76,
833,167,2022-10-27 11:30:52 Z,A,49.50462233333333,5.937221666666667,3.075,1.5819153000000001,13.53,
834,167,2022-10-27 11:30:53 Z,A,49.504637333333335,5.9372165,2.234,1.149267896,355.75,
835,167,2022-10-27 11:30:54 Z,A,49.504644166666665,5.937202833333333,1.533,0.7886426519999999,345.07,
836,167,2022-10-27 11:30:55 Z,A,49.504645833333335,5.937183,2.557,1.315433308,291.08,
837,168,2022-10-27 11:30:56 Z,A,49.504645833333335,5.937161833333334,2.641,1.358646604,285.08,
838,168,2022-10-27 11:30:57 Z,A,49.504648,5.9371393333333335,2.979,1.532528676,283.76,
839,168,2022-10-27 11:30:58 Z,A,49.50465166666667,5.937112333333333,3.425,1.7619707,280.50,
840,168,2022-10-27 11:30:59 Z,A,49.50465583333333,5.937084333333333,3.496,1.798496224,277.87,
841,168,2022-10-27 11:31:00 Z,A,49.504660333333334,5.937057666666667,3.467,1.7835773480000001,278.59,
842,169,2022-10-27 11:31:01 Z,A,49.50466433333333,5.9370313333333335,3.677,1.891610588,277.47,
843,169,2022-10-27 11:31:02 Z,A,49.50466766666667,5.937005166666666,3.678,1.892125032,279.06,
