fid,rid,time,lat,lng,_count,_sum,_mean,_median,_stdev,_min,_max
"593","592",11:19:46.000,49.501649217000001,5.943276283300000,3806.000000000000000,64210.967681884765625,16.870984677321275,17.632873535156250,10.120103253510354,1.000640869140625,41.333251953125000
"594","593",11:19:47.000,49.501650132999998,5.943260133300000,3790.000000000000000,64162.183929443359375,16.929336129140729,18.171035766601562,10.135540847236108,1.000640869140625,41.333251953125000
"595","594",11:19:48.000,49.501651799999998,5.943239933300000,3752.000000000000000,63919.280670166015625,17.036055615715888,18.616104125976562,10.151385651877668,1.000640869140625,41.333251953125000
"596","595",11:19:49.000,49.501652333000003,5.943219766700000,3714.000000000000000,63664.173156738273974,17.141672901652740,18.972000122070312,10.169405293045987,1.000640869140625,41.333251953125000
"597","596",11:19:50.000,49.501655233000001,5.943203466700000,3694.000000000000000,63648.076843261726026,17.230123671700518,19.311248779296875,10.166563680126892,1.000640869140625,41.333251953125000
"598","597",11:19:51.000,49.501657516999998,5.943193816700000,3663.000000000000000,63373.155029296875000,17.300888623886671,19.584686279296875,10.183513892190614,1.000640869140625,41.333251953125000
"599","598",11:19:52.000,49.501658216999999,5.943182783300000,3649.000000000000000,63312.080139160156250,17.350528950167213,19.688598632812500,10.187553212468355,1.000640869140625,41.333251953125000
"600","599",11:19:53.000,49.501660133000001,5.943166383300000,3598.000000000000000,62886.044952392578125,17.478055851137459,19.864761352539062,10.201137798438639,1.000640869140625,41.333251953125000
"601","600",11:19:54.000,49.501662099999997,5.943145883300000,3560.000000000000000,62624.672607421875000,17.591200170624123,20.109497070312500,10.200844156647642,1.000640869140625,41.333251953125000
"602","601",11:19:55.000,49.501664683000001,5.943122400000000,3491.000000000000000,62055.124755859375000,17.775744702337260,20.166351318359375,10.209538792571536,1.000640869140625,41.333251953125000
"603","602",11:19:56.000,49.501668217000002,5.943097916700000,3451.000000000000000,61683.376556396484375,17.874058694985941,20.184875488281246,10.226929529998239,1.000640869140625,41.333251953125000
"604","603",11:19:57.000,49.501670500000003,5.943074600000000,3397.000000000000000,61097.417724609375000,17.985698476482007,20.196472167968754,10.251394411723540,1.000640869140625,41.333251953125000
"605","604",11:19:58.000,49.501673300000000,5.943052350000000,3360.000000000000000,60720.927185058593750,18.071704519362676,20.203262329101562,10.260081768049362,1.000640869140625,41.333251953125000
"606","605",11:19:59.000,49.501678032999997,5.943028766700000,3303.000000000000000,60089.501403808593750,18.192401272724371,20.214111328125000,10.279279480068604,1.000640869140625,41.333251953125000
"607","606",11:20:00.000,49.501684267000002,5.943005550000000,3252.000000000000000,59484.166748046875000,18.291564190666321,20.220367431640625,10.286339727480200,1.000640869140625,41.333251953125000
"608","607",11:20:01.000,49.501690932999999,5.942983566700000,3209.000000000000000,58913.740661621093750,18.358909523721127,20.223541259765625,10.300533765758061,1.000640869140625,41.333251953125000
"609","608",11:20:02.000,49.501697282999999,5.942959916700000,3164.000000000000000,58295.766571044921875,18.424704984527473,20.227981567382812,10.323892306632075,1.000640869140625,41.333251953125000
"610","609",11:20:03.000,49.501701949999998,5.942935883300000,3129.000000000000000,57619.631195068359375,18.414711152147127,20.228515625000000,10.380741509721487,1.000213623046875,41.333251953125000
"611","610",11:20:04.000,49.501708049999998,5.942910050000000,3114.000000000000000,57413.901336669921875,18.437347892315326,20.233612060546875,10.387827854656800,1.000213623046875,41.333251953125000
"612","611",11:20:05.000,49.501715566999998,5.942885466700000,3082.000000000000000,57039.318603515625000,18.507241597506692,20.246047973632812,10.391482004152140,1.000213623046875,41.333251953125000
"613","612",11:20:06.000,49.501725250000000,5.942861033300000,3059.000000000000000,56713.826354980468750,18.539989001301233,20.300262451171875,10.382398936119579,1.000213623046875,41.333251953125000
"614","613",11:20:07.000,49.501735816999997,5.942834050000000,3012.000000000000000,56179.711975097656250,18.651962807137338,20.473342895507812,10.346551055863017,1.000213623046875,41.333251953125000
"615","614",11:20:08.000,49.501744967000000,5.942815816700000,2972.000000000000000,55613.758483886718750,18.712570149356232,20.492767333984375,10.305852083360806,1.000213623046875,41.333251953125000
"616","615",11:20:09.000,49.501750682999997,5.942794700000000,2919.000000000000000,54624.303588867187500,18.713361969464607,20.506805419921875,10.309477094049120,1.000213623046875,41.333251953125000
"617","616",11:20:10.000,49.501756016999998,5.942770333300000,2897.000000000000000,54046.975524902343750,18.656187616466116,20.515197753906246,10.228242125199328,1.000213623046875,41.333251953125000
"618","617",11:20:11.000,49.501760683000001,5.942752100000000,2857.000000000000000,53110.501556396484375,18.589605024990018,20.515808105468754,10.199172739992097,1.000213623046875,41.333251953125000
"619","618",11:20:12.000,49.501770782999998,5.942746166700000,2846.000000000000000,52758.387878417961474,18.537732915817980,20.515914916992188,10.153763784808659,1.000213623046875,41.333251953125000
"620","619",11:20:13.000,49.501780250000003,5.942736016700000,2831.000000000000000,52174.121154785156250,18.429572997098255,20.513488769531246,10.079286106815026,1.000213623046875,41.288208007812493
"621","620",11:20:14.000,49.501786650000000,5.942721833300000,2781.000000000000000,50967.808593750000000,18.327151597896439,20.512786865234375,10.012725896640667,1.000213623046875,41.002960205078125
"622","621",11:20:15.000,49.501792383000002,5.942706716700000,2748.000000000000000,49959.846893310546875,18.180439189705439,20.510940551757812,9.921113187619616,1.000213623046875,40.577026367187507
"623","622",11:20:16.000,49.501796032999998,5.942692033300000,2706.000000000000000,48848.767364501953125,18.052020459904639,20.510940551757812,9.774166593179631,1.000213623046875,40.277221679687507
"624","623",11:20:17.000,49.501803567000003,5.942674633300000,2655.000000000000000,47349.326324462883349,17.834021214486963,20.508728027343754,9.629445942712891,1.000213623046875,40.249023437500000
"625","624",11:20:18.000,49.501812583000003,5.942659450000000,2608.000000000000000,45941.452758789062500,17.615587714259611,20.507598876953125,9.474675805978702,1.000213623046875,40.061798095703125
"626","625",11:20:19.000,49.501819417000000,5.942650516700000,2576.000000000000000,44892.681213378906250,17.427283079727836,20.506805419921875,9.294643027319204,1.000213623046875,39.916534423828125
"627","626",11:20:20.000,49.501824167000002,5.942646233300000,2559.000000000000000,44468.621704101562500,17.377343377921672,20.506805419921875,9.257535739999643,1.000213623046875,39.713317871093750
"628","627",11:20:21.000,49.501829933000003,5.942641900000000,2539.000000000000000,43836.143920898444776,17.265121670302655,20.505950927734375,9.138674030229810,1.000213623046875,39.713317871093750
"629","628",11:20:22.000,49.501838733000000,5.942632916700000,2507.000000000000000,43050.412017822272901,17.172082974799469,20.505950927734375,9.009022539297224,1.000213623046875,39.709960937500000
"630","629",11:20:23.000,49.501848750000001,5.942615083300000,2468.000000000000000,41741.017608642578125,16.912892061848694,20.503005981445312,8.715770556607668,1.000213623046875,39.650177001953125
"631","630",11:20:24.000,49.501856367000002,5.942594933300000,2427.000000000000000,40367.267944335930224,16.632578469030051,20.499420166015625,8.459200869787036,1.000213623046875,39.650177001953125
"632","631",11:20:25.000,49.501860483000002,5.942569566700000,2391.000000000000000,38888.283264160156250,16.264443021396971,20.492187500000000,8.118442886717038,1.000213623046875,38.888671875000000
"633","632",11:20:26.000,49.501864466999997,5.942542283300000,2380.000000000000000,38164.586639404296875,16.035540604791720,20.483367919921875,7.873384837488320,1.000213623046875,37.749786376953125
"634","633",11:20:27.000,49.501865700000003,5.942521666700000,2365.000000000000000,37589.614318847656250,15.894128676045520,20.467437744140625,7.679007840760766,1.000213623046875,36.875671386718750
"635","634",11:20:28.000,49.501866817000000,5.942502583300000,2364.000000000000000,37320.438751220703125,15.786987627419926,20.397628784179688,7.535104858349376,1.000213623046875,36.733673095703125
"636","635",11:20:29.000,49.501869517000003,5.942477933300000,2358.000000000000000,37127.120452880859375,15.745174068227676,20.352554321289062,7.427623138223712,1.000213623046875,36.718688964843750
"637","636",11:20:30.000,49.501872867000003,5.942449350000000,2327.000000000000000,36806.066864013671875,15.816960405678415,20.344512939453125,7.354280851008888,1.000213623046875,24.509307861328125
"638","637",11:20:31.000,49.501876717000002,5.942420816700000,2314.000000000000000,36650.832214355468750,15.838734751233996,20.323928833007812,7.312291302310022,1.000213623046875,24.509307861328125
"639","638",11:20:32.000,49.501880032999999,5.942395950000000,2294.000000000000000,36352.850982666015625,15.846927193838717,20.316070556640625,7.271368689241908,1.000213623046875,24.509307861328125
"640","639",11:20:33.000,49.501882250000001,5.942376316700000,2282.000000000000000,36203.379211425781250,15.864758637785179,20.312179565429688,7.229500979396878,1.000213623046875,24.509307861328125
"641","640",11:20:34.000,49.501883382999999,5.942360766700000,2296.000000000000000,36398.337280273437500,15.852934355519791,20.307723999023438,7.199132072036510,1.000213623046875,24.509307861328125
"642","641",11:20:35.000,49.501884250000003,5.942346666700000,2283.000000000000000,36228.144042968750000,15.868657049044568,20.305450439453125,7.174108262461128,1.000213623046875,24.509307861328125
"643","642",11:20:36.000,49.501881816999997,5.942337533300000,2281.000000000000000,36193.557617187500000,15.867407986491671,20.304107666015625,7.155376302764786,1.000213623046875,24.509307861328125
"644","643",11:20:37.000,49.501877682999996,5.942327850000000,2269.000000000000000,35989.320587158203125,15.861313612674396,20.303741455078125,7.152738720205880,1.000213623046875,24.509307861328125
"645","644",11:20:38.000,49.501875233000000,5.942309000000000,2262.000000000000000,35762.126342773437500,15.809958595390556,20.299758911132812,7.154453311152530,1.000213623046875,24.509307861328125
"646","645",11:20:39.000,49.501874516999997,5.942287766700000,2255.000000000000000,35649.120849609375000,15.808922771445401,20.297973632812500,7.154340674952986,1.000213623046875,24.509307861328125
"647","646",11:20:40.000,49.501874266999998,5.942269266700000,2237.000000000000000,35398.129455566406250,15.823929126314887,20.297515869140625,7.156043269249990,1.000213623046875,24.509307861328125
"648","647",11:20:41.000,49.501873600000003,5.942252016700000,2236.000000000000000,35411.369323730468750,15.836927246748868,20.296142578125000,7.154053187547476,1.000213623046875,24.509307861328125
"649","648",11:20:42.000,49.501872466999998,5.942237366700000,2220.000000000000000,35181.842315673828125,15.847676718771995,20.295867919921875,7.156561988219552,1.000213623046875,24.509307861328125
"650","649",11:20:43.000,49.501874033000000,5.942218233300000,2220.000000000000000,35186.782928466796875,15.849902220030089,20.295700073242188,7.172123200733448,1.000213623046875,24.509307861328125
"651","650",11:20:44.000,49.501876717000002,5.942195416700000,2225.000000000000000,35411.794006347656250,15.915413036560745,20.296722412109375,7.161483742044966,1.000213623046875,24.509307861328125
"652","651",11:20:45.000,49.501880383000000,5.942172783300000,2243.000000000000000,35827.111267089843750,15.972853886353027,20.297058105468754,7.121591833710516,1.000213623046875,24.509307861328125
"653","652",11:20:46.000,49.501884367000002,5.942151833300000,2264.000000000000000,36254.756530761718750,16.013585040089097,20.296676635742188,7.086256749550238,1.000213623046875,24.509307861328125
"654","653",11:20:47.000,49.501889767000002,5.942130016700000,2287.000000000000000,36618.969268798828125,16.011792421862189,20.294921875000000,7.053782130592384,1.000213623046875,24.509307861328125
"655","654",11:20:48.000,49.501897982999999,5.942107800000000,2320.000000000000000,36992.830780029296875,15.945185681047111,20.293395996093754,7.088617802015462,1.000213623046875,24.509307861328125
"656","655",11:20:49.000,49.501906400000003,5.942085083300000,2358.000000000000000,37459.457153320312500,15.886114144749920,20.291671752929688,7.086945619522704,1.000213623046875,24.509307861328125
"657","656",11:20:50.000,49.501913516999998,5.942062516700000,2382.000000000000000,37780.245880126953125,15.860724550850946,20.290313720703125,7.047551876206306,1.000213623046875,24.509307861328125
"658","657",11:20:51.000,49.501917900000002,5.942040133300000,2410.000000000000000,38079.925231933593750,15.800798851424728,20.288665771484375,7.039117410958446,1.000213623046875,24.509307861328125
"659","658",11:20:52.000,49.501924050000000,5.942023766700000,2443.000000000000000,38312.264282226562500,15.682465936236824,20.286010742187500,7.070544884922830,1.000213623046875,24.509307861328125
"660","659",11:20:53.000,49.501930833000003,5.942009900000000,2475.000000000000000,38607.028900146484375,15.598799555614741,20.282104492187500,7.086420971346716,1.000213623046875,24.509307861328125
"661","660",11:20:54.000,49.501938766999999,5.941995716700000,2506.000000000000000,38813.030578613281250,15.488040933205619,20.277725219726562,7.108655940347474,1.000213623046875,24.509307861328125
"662","661",11:20:55.000,49.501944182999999,5.941980066700000,2539.000000000000000,38969.821533203125000,15.348492135960271,20.273773193359375,7.131185931003398,1.000213623046875,24.509307861328125
"663","662",11:20:56.000,49.501947583000003,5.941973483300000,2560.000000000000000,39198.834686279296875,15.312044799327850,20.273025512695312,7.129082197967162,1.000213623046875,24.509307861328125
"664","663",11:20:57.000,49.501945583000001,5.941963783300000,2573.000000000000000,39314.576934814453125,15.279664568524856,20.271942138671875,7.131061173575402,1.000213623046875,24.509307861328125
"665","664",11:20:58.000,49.501941049999999,5.941953216700000,2578.000000000000000,39217.580139160156250,15.212405019069106,20.269943237304688,7.129592052204334,1.000213623046875,24.509307861328125
"666","665",11:20:59.000,49.501936800000003,5.941943483300000,2602.000000000000000,39433.887023925781250,15.155221761693229,20.269042968750000,7.146985177448840,1.000213623046875,24.509307861328125
"667","666",11:21:00.000,49.501931366999997,5.941931350000000,2624.000000000000000,39622.212280273437500,15.099928460470061,20.267379760742188,7.143985524556494,1.000213623046875,24.509307861328125
"668","667",11:21:01.000,49.501925399999998,5.941911250000000,2655.000000000000000,39743.592834472656250,14.969338167409663,20.260009765625000,7.146205459825012,1.000213623046875,24.509307861328125
"669","668",11:21:02.000,49.501922200000003,5.941888466700000,2689.000000000000000,39897.414398193359375,14.837268277498460,20.231201171875000,7.135886100869152,1.000213623046875,24.509307861328125
"670","669",11:21:03.000,49.501927283000001,5.941864250000000,2749.000000000000000,40207.418243408203125,14.626197978686141,19.115722656250000,7.126530720982122,1.000213623046875,24.509307861328125
"671","670",11:21:04.000,49.501934233000000,5.941839916700000,2809.000000000000000,40512.472259521484375,14.422382434859909,17.288299560546875,7.088534516133428,1.000213623046875,24.509307861328125
"672","671",11:21:05.000,49.501945350000000,5.941814966700000,2870.000000000000000,40783.107635498046875,14.210142033274581,12.895706176757812,7.042705472553400,1.000213623046875,24.509307861328125
"673","672",11:21:06.000,49.501956966999998,5.941791816700000,2938.000000000000000,41047.691650390625000,13.971304169636017,12.369323730468750,7.004759474577936,1.000213623046875,24.509307861328125
"674","673",11:21:07.000,49.501970882999998,5.941770883300000,3023.000000000000000,41524.925567626953125,13.736329992599059,11.671905517578123,6.930293990598344,1.000213623046875,24.509307861328125
"675","674",11:21:08.000,49.501982833000000,5.941750133300000,3115.000000000000000,42421.535217285156250,13.618470374730387,11.323364257812500,6.874158456231312,1.000213623046875,33.083312988281250
"676","675",11:21:09.000,49.501992667000003,5.941733883300000,3189.000000000000000,43303.043548583984375,13.578878503789271,11.281433105468750,6.923639917454122,1.000213623046875,36.589080810546875
"677","676",11:21:10.000,49.502001417000002,5.941717133300000,3253.000000000000000,44248.768951416015625,13.602449723767604,11.273681640625000,6.980760763439114,1.000213623046875,37.918518066406250
"678","677",11:21:11.000,49.502010882999997,5.941699533300000,3332.000000000000000,45437.472259521484375,13.636696356399005,11.266937255859377,7.094071980059444,1.002319335937500,39.188201904296875
"679","678",11:21:12.000,49.502018333000002,5.941680166700000,3391.000000000000000,46613.309539794921875,13.746183880800626,11.265899658203123,7.296889614486974,1.002319335937500,39.197235107421875
"680","679",11:21:13.000,49.502025517000000,5.941657366700000,3453.000000000000000,47909.352416992187500,13.874703856644132,11.265747070312500,7.532732390191048,1.002319335937500,39.692718505859375
"681","680",11:21:14.000,49.502031166999998,5.941636016700000,3521.000000000000000,49337.277893066406250,14.012291364119967,11.269348144531250,7.753735883506658,1.002319335937500,39.760742187500000
"682","681",11:21:15.000,49.502033849999997,5.941612966700000,3588.000000000000000,50876.018035888671875,14.179492206212004,11.271835327148438,8.019978601669049,1.002319335937500,39.768859863281250
"683","682",11:21:16.000,49.502034317000003,5.941588033300000,3657.000000000000000,52426.470581054687500,14.335923046501145,11.274658203125000,8.277387959262954,1.002319335937500,39.768859863281250
"684","683",11:21:17.000,49.502036932999999,5.941560416700000,3710.000000000000000,53820.414428710937500,14.506850250326398,11.275878906250000,8.583797257169724,1.002319335937500,39.768859863281250
"685","684",11:21:18.000,49.502041400000003,5.941533400000000,3746.000000000000000,55120.998382568359375,14.714628505757704,11.286102294921877,8.824383441177270,1.002319335937500,39.768859863281250
"686","685",11:21:19.000,49.502046966999998,5.941507450000000,3776.000000000000000,56276.087249755859375,14.903624801312462,11.294570922851562,9.047728686154025,1.002319335937500,39.768859863281250
"687","686",11:21:20.000,49.502052917000000,5.941491633300000,3783.000000000000000,56761.605163574211474,15.004389416752373,11.297821044921877,9.183289374761875,1.002319335937500,39.768859863281250
"688","687",11:21:21.000,49.502054782999998,5.941481516700000,3796.000000000000000,57192.750122070312500,15.066583277679218,11.306121826171877,9.246984700427706,1.002319335937500,39.768859863281250
"689","688",11:21:22.000,49.502062733000002,5.941467983300000,3802.000000000000000,57672.702392578125000,15.169043238447692,11.310226440429688,9.346377136592437,1.002319335937500,39.768859863281250
"690","689",11:21:23.000,49.502071450000003,5.941451516700000,3813.000000000000000,58330.474090576171875,15.297790215204870,11.327880859375000,9.397323725813346,1.002319335937500,39.768859863281250
"691","690",11:21:24.000,49.502079533000000,5.941434916700000,3838.000000000000000,59012.302642822265625,15.375795373325239,11.366210937500000,9.452546641918239,1.002319335937500,39.768859863281250
"692","691",11:21:25.000,49.502086466999998,5.941418433300000,3850.000000000000000,59410.314178466796875,15.431250435965403,11.417282104492188,9.502553951139307,1.002319335937500,39.768859863281250
"693","692",11:21:26.000,49.502092632999997,5.941399466700000,3858.000000000000000,59685.071044921875000,15.470469425848075,11.427047729492188,9.558641002385160,1.002319335937500,39.768859863281250
"694","693",11:21:27.000,49.502098666999998,5.941386066700000,3855.000000000000000,59811.270477294921875,15.515245259998682,11.434997558593750,9.585318616675764,1.002319335937500,39.768859863281250
"695","694",11:21:28.000,49.502104433000000,5.941374366700000,3856.000000000000000,59945.331481933593750,15.545988454858296,11.469528198242188,9.612717773905365,1.002319335937500,39.768859863281250
"696","695",11:21:29.000,49.502110633000001,5.941360716700000,3843.000000000000000,59829.573120117187500,15.568455144448915,11.434997558593750,9.631902318996559,1.002319335937500,39.768859863281250
"697","696",11:21:30.000,49.502119417000003,5.941342800000000,3832.000000000000000,59701.380279541015625,15.579692139754963,11.427047729492188,9.653671080570534,1.002319335937500,39.768859863281250
"698","697",11:21:31.000,49.502128767000002,5.941326050000000,3799.000000000000000,59237.331848144523974,15.592874927124120,11.375427246093750,9.667236794838763,1.002319335937500,39.768859863281250
"699","698",11:21:32.000,49.502139233000001,5.941315650000000,3777.000000000000000,58885.627105712890625,15.590581706569470,11.348693847656250,9.683636083889468,1.002319335937500,39.768859863281250
"700","699",11:21:33.000,49.502153333000003,5.941306883300000,3741.000000000000000,58344.829956054687500,15.596051846045089,11.324707031250000,9.701673190271372,1.002319335937500,39.768859863281250
"701","700",11:21:34.000,49.502164299999997,5.941294550000000,3703.000000000000000,57655.745819091796875,15.570009672992654,11.315368652343750,9.739967407090505,1.002319335937500,39.768859863281250
"702","701",11:21:35.000,49.502173333000002,5.941280116700000,3652.000000000000000,56784.741729736328125,15.548943518547736,11.306518554687500,9.786841906913859,1.002319335937500,39.768859863281250
"703","702",11:21:36.000,49.502178583000003,5.941262583300000,3602.000000000000000,55839.282653808593750,15.502299459691448,11.287048339843750,9.839363563039223,1.002319335937500,39.768859863281250
"704","703",11:21:37.000,49.502180883000001,5.941243850000000,3546.000000000000000,54933.099090576171875,15.491567707438289,11.281860351562500,9.890485105111747,1.002319335937500,39.768859863281250
"705","704",11:21:38.000,49.502182517000001,5.941226866700000,3494.000000000000000,54049.826293945312500,15.469326357740499,11.274505615234377,9.945806546859220,1.002319335937500,39.768859863281250
"706","705",11:21:39.000,49.502184300000003,5.941210783300000,3440.000000000000000,53248.996429443359375,15.479359427163768,11.272644042968750,9.991743871029142,1.002319335937500,39.768859863281250
"707","706",11:21:40.000,49.502186217000002,5.941192366700000,3388.000000000000000,52306.250579833984375,15.438680808687717,11.265441894531250,10.056949980252263,1.002319335937500,39.768859863281250
"708","707",11:21:41.000,49.502188367000002,5.941170166700000,3322.000000000000000,51260.434234619140625,15.430594290975057,11.263687133789062,10.130845633958501,1.002319335937500,39.768859863281250
"709","708",11:21:42.000,49.502187749999997,5.941152550000000,3267.000000000000000,50459.582489013671875,15.445234921644834,11.263183593750000,10.191519705283676,1.002319335937500,39.768859863281250
"710","709",11:21:43.000,49.502186633000001,5.941138333300000,3211.000000000000000,49690.557312011726026,15.475103491750769,11.264190673828123,10.252610942010307,1.002319335937500,39.768859863281250
"711","710",11:21:44.000,49.502189932999997,5.941121216700000,3148.000000000000000,48861.852722167968750,15.521554231946622,11.264465332031250,10.317498901945424,1.002319335937500,39.768859863281250
"712","711",11:21:45.000,49.502194582999998,5.941103316700000,3083.000000000000000,47961.667327880852099,15.556817167655160,11.265136718750000,10.411327080262920,1.002319335937500,39.768859863281250
"713","712",11:21:46.000,49.502200649999999,5.941085483300000,3009.000000000000000,47027.828033447265625,15.629055511281910,11.267974853515623,10.511748684766506,1.002319335937500,39.768859863281250
"714","713",11:21:47.000,49.502207599999998,5.941067766700000,2960.000000000000000,46473.087982177727099,15.700367561546532,11.276031494140623,10.596049039747172,1.002319335937500,39.768859863281250
"715","714",11:21:48.000,49.502209499999999,5.941051100000000,2912.000000000000000,45949.152343750000000,15.779241876287776,11.288436889648438,10.667710582565624,1.002319335937500,39.768859863281250
"716","715",11:21:49.000,49.502214850000001,5.941039783300000,2885.000000000000000,45537.209991455078125,15.784128246604880,11.288848876953123,10.728155957157380,1.002319335937500,39.768859863281250
"717","716",11:21:50.000,49.502221667000001,5.941027416700000,2838.000000000000000,44974.051239013671875,15.847093459835683,11.306777954101562,10.808614382231200,1.002319335937500,39.768859863281250
"718","717",11:21:51.000,49.502227783000002,5.941014000000000,2760.000000000000000,44153.921966552734375,15.997797813968383,11.382034301757812,10.942510828385991,1.002319335937500,39.768859863281250
"719","718",11:21:52.000,49.502232583000001,5.941005233300000,2750.000000000000000,44075.192565917968750,16.027342751242898,11.538925170898438,10.967708697741251,1.002319335937500,39.768859863281250
"720","719",11:21:53.000,49.502240483000001,5.941009866700000,2768.000000000000000,44422.217041015625000,16.048488815395817,11.882675170898438,10.970072711908051,1.002319335937500,39.768859863281250
"721","720",11:21:54.000,49.502250867000001,5.941009550000000,2772.000000000000000,44437.839477539062500,16.030966622488840,12.016830444335938,10.989696076891619,1.002319335937500,39.768859863281250
"722","721",11:21:55.000,49.502261433000001,5.940995283300000,2762.000000000000000,44341.661987304687500,16.054186092434716,12.400894165039062,11.008043732402472,1.002319335937500,39.768859863281250
"723","722",11:21:56.000,49.502269966999997,5.940976333300000,2735.000000000000000,43933.095642089843750,16.063289083031023,12.464263916015623,11.042554743985912,1.002319335937500,39.768859863281250
"724","723",11:21:57.000,49.502275349999998,5.940959166700000,2677.000000000000000,43280.794860839843750,16.167648435128818,12.717956542968750,11.116821336169810,1.002319335937500,39.768859863281250
"725","724",11:21:58.000,49.502279766999997,5.940947700000000,2648.000000000000000,42869.164062500007276,16.189261352907856,13.155136108398438,11.159806252178917,1.002319335937500,39.768859863281250
"726","725",11:21:59.000,49.502283533000004,5.940934400000000,2595.000000000000000,42275.933288574218750,16.291303772090259,14.803649902343750,11.205301510056016,1.002319335937500,39.768859863281250
"727","726",11:22:00.000,49.502289650000002,5.940930833300000,2568.000000000000000,42037.878234863281250,16.369890278373553,16.716415405273438,11.233270441700837,1.002319335937500,39.768859863281250
"728","727",11:22:01.000,49.502289367000003,5.940923916700000,2537.000000000000000,41672.725494384765625,16.425985610715319,17.726470947265625,11.246296771627934,1.002319335937500,39.768859863281250
"729","728",11:22:02.000,49.502282782999998,5.940916983300000,2530.000000000000000,41566.991149902336474,16.429640770712389,17.731094360351562,11.268027850223476,1.002319335937500,39.768859863281250
"730","729",11:22:03.000,49.502266683000002,5.940909516700000,2530.000000000000000,41584.882171630859375,16.436712320802712,17.731094360351562,11.261973834065007,1.002319335937500,39.768859863281250
"731","730",11:22:04.000,49.502247767000000,5.940899333300000,2530.000000000000000,41594.665557861328125,16.440579271881948,17.731094360351562,11.258507385411018,1.002319335937500,39.768859863281250
"732","731",11:22:05.000,49.502234733000002,5.940897033300000,2739.000000000000000,44065.006011962890625,16.087990511852094,11.900848388671877,10.998462654152807,1.002319335937500,39.768859863281250
"733","732",11:22:06.000,49.502223233000002,5.940898583300000,2739.000000000000000,44065.006011962890625,16.087990511852094,11.900848388671877,10.998462654152807,1.002319335937500,39.768859863281250
"734","733",11:22:07.000,49.502212567000001,5.940896433300000,2739.000000000000000,44065.006011962890625,16.087990511852094,11.900848388671877,10.998462654152807,1.002319335937500,39.768859863281250
"735","734",11:22:08.000,49.502202167000000,5.940888416700000,2741.000000000000000,44022.148742675781250,16.060616104588028,11.783203125000000,10.986606673254091,1.002319335937500,39.768859863281250
"736","735",11:22:09.000,49.502191232999998,5.940873683300000,2107.000000000000000,35937.666839599609375,17.056320284575040,18.284729003906246,12.004501040971537,1.002319335937500,39.768859863281250
"737","736",11:22:10.000,49.502181217000000,5.940858550000000,2064.000000000000000,35348.630401611328125,17.126274419385332,18.230621337890625,12.060023731475782,1.002319335937500,39.768859863281250
"738","737",11:22:11.000,49.502170683000003,5.940844866700000,2031.000000000000000,34820.132934570312500,17.144329362171497,17.793762207031250,12.105359962471010,1.002319335937500,39.768859863281250
"739","738",11:22:12.000,49.502159016999997,5.940831400000000,2002.000000000000000,34356.402069091796875,17.161039994551349,17.744018554687500,12.143382891730585,1.002319335937500,39.768859863281250
"740","739",11:22:13.000,49.502147067000003,5.940817016700000,1965.000000000000000,33846.961853027343750,17.224916973550812,17.721069335937500,12.177951393919521,1.002319335937500,39.768859863281250
"741","740",11:22:14.000,49.502135717000002,5.940803500000000,1935.000000000000000,33418.949096679687500,17.270774726966248,13.847503662109377,12.202540578227579,1.002319335937500,39.768859863281250
"742","741",11:22:15.000,49.502122567000001,5.940789616700000,1897.000000000000000,32887.966278076171875,17.336829877741788,13.799652099609377,12.254275974640985,1.002319335937500,39.768859863281250
"743","742",11:22:16.000,49.502107817000002,5.940777233300000,1878.000000000000000,32377.517120361328125,17.240424451736597,12.682998657226562,12.348113772150720,1.002319335937500,39.768859863281250
"744","743",11:22:17.000,49.502093782999999,5.940767083300000,1860.000000000000000,31684.229827880859375,17.034532165527345,11.820800781250000,12.492866341831737,1.002319335937500,39.768859863281250
"745","744",11:22:18.000,49.502076983000002,5.940759383300000,1817.000000000000000,31067.691314697265625,17.098344146778903,11.791687011718750,12.589477812550829,1.025207519531250,39.768859863281250
"746","745",11:22:19.000,49.502060350000001,5.940754833300000,1762.000000000000000,30205.363616943359375,17.142658125393506,11.494033813476562,12.731526756464257,1.025207519531250,39.768859863281250
"747","746",11:22:20.000,49.502044482999999,5.940752466700000,1726.000000000000000,29608.025390625000000,17.154128268033023,11.284729003906250,12.840393532839734,1.025207519531250,39.768859863281250
"748","747",11:22:21.000,49.502028017000001,5.940746916700000,1696.000000000000000,29088.330017089843750,17.151137981774671,11.015060424804688,12.925061058459340,1.025207519531250,39.768859863281250
"749","748",11:22:22.000,49.502012383000000,5.940740116700000,1666.000000000000000,28536.861968994140625,17.128968768904045,10.706420898437500,13.027112511450932,1.025207519531250,39.768859863281250
"750","749",11:22:23.000,49.501999667000000,5.940735466700000,1647.000000000000000,28218.340240478515625,17.133175616562546,10.583648681640623,13.094683013278404,1.025207519531250,39.768859863281250
"751","750",11:22:24.000,49.501989516999998,5.940731150000000,1628.000000000000000,27876.787536621093750,17.123333867703373,10.342147827148438,13.174067891323475,1.025207519531250,39.768859863281250
"752","751",11:22:25.000,49.501980750000001,5.940727916700000,1598.000000000000000,27335.878662109375000,17.106307047627894,10.141708374023438,13.283811923149470,1.025207519531250,39.768859863281250
