rid,llid,time,satnum,elev,azim,SNR
0,0,10:10:30 Z,18,,,19
1,0,10:10:35 Z,18,,,09
2,0,10:10:40 Z,18,,,08
3,0,10:12:35 Z,22,,,08
4,0,10:12:40 Z,22,,,08
5,0,10:22:10 Z,16,,,22
6,0,10:22:15 Z,16,,,20
7,0,10:22:15 Z,19,,,30
8,0,10:22:15 Z,20,,,27
9,0,10:22:20 Z,03,,,22
10,0,10:22:20 Z,16,,,18
11,0,10:22:20 Z,19,,,23
12,0,10:22:20 Z,20,,,31
13,0,10:22:25 Z,03,,,20
14,0,10:22:25 Z,07,,,31
15,0,10:22:25 Z,16,,,19
16,0,10:22:25 Z,19,,,22
17,0,10:22:25 Z,20,,,34
18,0,10:22:30 Z,03,,,21
19,0,10:22:30 Z,07,,,27
20,0,10:22:30 Z,16,,,19
21,0,10:22:30 Z,19,,,23
22,0,10:22:30 Z,20,,,35
23,0,10:22:35 Z,03,,,20
24,0,10:22:35 Z,07,,,27
25,0,10:22:35 Z,16,,,20
26,0,10:22:35 Z,19,,,24
27,0,10:22:35 Z,20,,,26
28,0,10:22:40 Z,03,,,28
29,0,10:22:40 Z,06,,,28
30,0,10:22:40 Z,07,,,24
31,0,10:22:40 Z,16,,,17
32,0,10:22:40 Z,19,,,25
33,0,10:22:40 Z,20,,,40
34,0,10:22:45 Z,03,,,32
35,0,10:22:45 Z,06,,,32
36,0,10:22:45 Z,07,,,31
37,0,10:22:45 Z,16,,,23
38,0,10:22:45 Z,19,,,21
39,0,10:22:45 Z,20,,,35
40,0,10:22:45 Z,03,,,34
41,0,10:22:45 Z,06,,,23
42,0,10:22:45 Z,07,,,29
43,0,10:22:45 Z,09,,,31
44,0,10:22:45 Z,11,,,26
45,0,10:22:45 Z,16,10,082,22
46,0,10:22:45 Z,19,,,23
47,0,10:22:45 Z,20,,,23
48,0,10:22:50 Z,03,,,36
49,0,10:22:50 Z,06,,,18
50,0,10:22:50 Z,07,,,27
51,0,10:22:50 Z,09,,,25
52,0,10:22:50 Z,11,,,28
53,0,10:22:50 Z,16,10,082,23
54,0,10:22:50 Z,19,,,22
55,0,10:22:50 Z,20,,,36
56,0,10:22:55 Z,03,,,39
57,0,10:22:55 Z,06,,,20
58,0,10:22:55 Z,07,,,38
59,0,10:22:55 Z,09,,,26
60,0,10:22:55 Z,11,,,23
61,0,10:22:55 Z,16,10,082,24
62,0,10:22:55 Z,19,,,21
63,0,10:22:55 Z,20,,,30
64,0,10:23:00 Z,03,,,35
65,0,10:23:00 Z,06,,,21
66,0,10:23:00 Z,07,,,28
67,0,10:23:00 Z,09,,,27
68,0,10:23:00 Z,11,,,25
69,0,10:23:00 Z,16,10,082,23
70,0,10:23:00 Z,19,,,24
71,0,10:23:00 Z,20,,,20
72,0,10:23:05 Z,03,,,32
73,0,10:23:05 Z,06,,,24
74,0,10:23:05 Z,07,,,27
75,0,10:23:05 Z,09,,,29
76,0,10:23:05 Z,11,,,19
77,0,10:23:05 Z,16,10,082,25
78,0,10:23:05 Z,19,,,25
79,0,10:23:05 Z,20,,,18
80,0,10:23:10 Z,03,,,26
81,0,10:23:10 Z,06,,,22
82,0,10:23:10 Z,07,,,26
83,0,10:23:10 Z,09,,,28
84,0,10:23:10 Z,11,,,18
85,0,10:23:10 Z,16,10,082,23
86,0,10:23:10 Z,19,,,22
87,0,10:23:10 Z,20,,,17
88,0,10:23:15 Z,03,,,28
89,0,10:23:15 Z,04,,,27
90,0,10:23:15 Z,06,,,22
91,0,10:23:15 Z,07,,,26
92,0,10:23:15 Z,09,,,25
93,0,10:23:15 Z,11,,,17
94,0,10:23:15 Z,16,10,082,25
95,0,10:23:15 Z,19,,,25
96,0,10:23:15 Z,20,,,17
97,0,10:23:20 Z,03,,,30
98,0,10:23:20 Z,04,,,32
99,0,10:23:20 Z,06,,,19
100,0,10:23:20 Z,07,,,25
101,0,10:23:20 Z,09,,,26
102,0,10:23:20 Z,11,,,15
103,0,10:23:20 Z,16,11,082,22
104,0,10:23:20 Z,19,,,26
105,0,10:23:20 Z,20,,,13
106,0,10:23:25 Z,03,,,22
107,0,10:23:25 Z,04,,,25
108,0,10:23:25 Z,06,,,29
109,0,10:23:25 Z,07,,,28
110,0,10:23:25 Z,09,,,13
111,0,10:23:25 Z,11,,,17
112,0,10:23:25 Z,16,11,082,20
113,0,10:23:25 Z,19,,,26
114,0,10:23:25 Z,20,,,18
115,0,10:23:30 Z,03,,,30
116,0,10:23:30 Z,04,,,20
117,0,10:23:30 Z,06,,,30
118,0,10:23:30 Z,07,,,39
119,0,10:23:30 Z,09,,,20
120,0,10:23:30 Z,11,,,21
121,0,10:23:30 Z,16,11,082,18
122,0,10:23:30 Z,19,,,25
123,0,10:23:30 Z,20,,,18
124,0,10:23:35 Z,03,,,30
125,0,10:23:35 Z,04,,,20
126,0,10:23:35 Z,06,,,35
127,0,10:23:35 Z,07,,,39
128,0,10:23:35 Z,09,,,25
129,0,10:23:35 Z,11,,,21
130,0,10:23:35 Z,16,11,082,17
131,0,10:23:35 Z,19,,,25
132,0,10:23:35 Z,20,,,21
133,0,10:23:40 Z,03,,,32
134,0,10:23:40 Z,04,,,19
135,0,10:23:40 Z,06,,,30
136,0,10:23:40 Z,07,,,40
137,0,10:23:40 Z,09,,,26
138,0,10:23:40 Z,11,,,21
139,0,10:23:40 Z,16,11,082,18
140,0,10:23:40 Z,19,,,24
141,0,10:23:40 Z,20,,,22
142,0,10:23:45 Z,03,,,36
143,0,10:23:45 Z,04,,,21
144,0,10:23:45 Z,06,,,35
145,0,10:23:45 Z,07,,,41
146,0,10:23:45 Z,09,,,27
147,0,10:23:45 Z,11,,,30
148,0,10:23:45 Z,16,11,082,17
149,0,10:23:45 Z,19,,,25
150,0,10:23:45 Z,20,,,24
151,0,10:23:50 Z,03,,,37
152,0,10:23:50 Z,04,,,23
153,0,10:23:50 Z,06,,,25
154,0,10:23:50 Z,07,,,36
155,0,10:23:50 Z,09,,,24
156,0,10:23:50 Z,11,,,24
157,0,10:23:50 Z,16,11,082,16
158,0,10:23:50 Z,19,,,22
159,0,10:23:50 Z,20,,,26
160,0,10:23:55 Z,03,,,35
161,0,10:23:55 Z,04,,,35
162,0,10:23:55 Z,06,,,29
163,0,10:23:55 Z,07,,,31
164,0,10:23:55 Z,09,,,27
165,0,10:23:55 Z,11,,,25
166,0,10:23:55 Z,16,11,082,16
167,0,10:23:55 Z,19,,,22
168,0,10:23:55 Z,20,,,25
169,0,10:24:00 Z,03,,,31
170,0,10:24:00 Z,04,,,25
171,0,10:24:00 Z,06,,,23
172,0,10:24:00 Z,07,,,24
173,0,10:24:00 Z,09,,,27
174,0,10:24:00 Z,11,,,24
175,0,10:24:00 Z,16,11,082,17
176,0,10:24:00 Z,19,,,31
177,0,10:24:00 Z,20,,,20
178,0,10:24:05 Z,03,,,37
179,0,10:24:05 Z,04,,,30
180,0,10:24:05 Z,06,,,30
181,0,10:24:05 Z,07,,,31
182,0,10:24:05 Z,09,,,26
183,0,10:24:05 Z,11,,,22
184,0,10:24:05 Z,16,11,082,17
185,0,10:24:05 Z,19,,,25
186,0,10:24:05 Z,20,,,26
187,0,10:24:10 Z,03,,,32
188,0,10:24:10 Z,04,,,23
189,0,10:24:10 Z,06,,,28
190,0,10:24:10 Z,07,,,21
191,0,10:24:10 Z,09,,,27
192,0,10:24:10 Z,11,,,25
193,0,10:24:10 Z,16,11,082,17
194,0,10:24:10 Z,19,,,23
195,0,10:24:10 Z,20,,,28
196,0,10:24:10 Z,03,,,32
197,0,10:24:10 Z,04,,,23
198,0,10:24:10 Z,06,,,28
199,0,10:24:10 Z,07,,,21
200,0,10:24:10 Z,09,,,27
201,0,10:24:10 Z,11,,,25
202,0,10:24:10 Z,16,11,082,17
203,0,10:24:10 Z,19,,,23
204,0,10:24:10 Z,20,,,28
205,0,10:24:15 Z,03,,,26
206,0,10:24:15 Z,04,,,24
207,0,10:24:15 Z,06,,,33
208,0,10:24:15 Z,07,,,26
209,0,10:24:15 Z,09,,,27
210,0,10:24:15 Z,11,,,26
211,0,10:24:15 Z,16,11,082,19
212,0,10:24:15 Z,19,,,25
213,0,10:24:15 Z,20,,,28
214,0,10:24:20 Z,03,,,35
215,0,10:24:20 Z,04,,,23
216,0,10:24:20 Z,06,,,32
217,0,10:24:20 Z,07,,,26
218,0,10:24:20 Z,09,,,28
219,0,10:24:20 Z,11,,,28
220,0,10:24:20 Z,16,11,082,19
221,0,10:24:20 Z,19,,,26
222,0,10:24:20 Z,20,,,32
223,0,10:24:25 Z,03,,,38
224,0,10:24:25 Z,04,,,23
225,0,10:24:25 Z,06,,,26
226,0,10:24:25 Z,07,,,24
227,0,10:24:25 Z,09,,,26
228,0,10:24:25 Z,11,,,28
229,0,10:24:25 Z,16,11,082,18
230,0,10:24:25 Z,19,,,26
231,0,10:24:25 Z,20,,,33
232,0,10:24:30 Z,03,,,35
233,0,10:24:30 Z,04,,,31
234,0,10:24:30 Z,06,,,23
235,0,10:24:30 Z,07,,,27
236,0,10:24:30 Z,09,,,26
237,0,10:24:30 Z,11,,,28
238,0,10:24:30 Z,16,11,082,20
239,0,10:24:30 Z,19,,,26
240,0,10:24:30 Z,20,,,26
241,0,10:24:35 Z,03,,,29
242,0,10:24:35 Z,04,,,22
243,0,10:24:35 Z,06,,,34
244,0,10:24:35 Z,07,,,22
245,0,10:24:35 Z,09,,,25
246,0,10:24:35 Z,11,,,29
247,0,10:24:35 Z,16,11,082,19
248,0,10:24:35 Z,19,,,30
249,0,10:24:35 Z,20,,,28
250,0,10:24:40 Z,03,,,39
251,0,10:24:40 Z,04,,,24
252,0,10:24:40 Z,06,,,24
253,0,10:24:40 Z,07,,,24
254,0,10:24:40 Z,09,,,25
255,0,10:24:40 Z,11,,,31
256,0,10:24:40 Z,16,11,082,21
257,0,10:24:40 Z,19,,,21
258,0,10:24:40 Z,20,,,32
259,0,10:24:45 Z,03,,,36
260,0,10:24:45 Z,04,,,23
261,0,10:24:45 Z,06,,,36
262,0,10:24:45 Z,07,,,25
263,0,10:24:45 Z,09,,,24
264,0,10:24:45 Z,11,,,30
265,0,10:24:45 Z,16,11,082,20
266,0,10:24:45 Z,19,,,25
267,0,10:24:45 Z,20,,,31
268,0,10:24:50 Z,03,,,38
269,0,10:24:50 Z,04,,,23
270,0,10:24:50 Z,06,,,30
271,0,10:24:50 Z,07,,,22
272,0,10:24:50 Z,09,,,28
273,0,10:24:50 Z,11,,,31
274,0,10:24:50 Z,16,11,082,18
275,0,10:24:50 Z,19,,,22
276,0,10:24:50 Z,20,,,33
277,0,10:24:55 Z,03,21,117,39
278,0,10:24:55 Z,04,,,24
279,0,10:24:55 Z,06,,,31
280,0,10:24:55 Z,07,,,24
281,0,10:24:55 Z,09,,,29
282,0,10:24:55 Z,11,,,31
283,0,10:24:55 Z,16,11,082,17
284,0,10:24:55 Z,19,,,21
285,0,10:24:55 Z,20,,,29
286,0,10:25:00 Z,03,21,117,34
287,0,10:25:00 Z,04,,,25
288,0,10:25:00 Z,06,,,29
289,0,10:25:00 Z,07,,,22
290,0,10:25:00 Z,09,,,26
291,0,10:25:00 Z,11,,,30
292,0,10:25:00 Z,16,11,082,17
293,0,10:25:00 Z,19,,,21
294,0,10:25:00 Z,20,,,28
295,0,10:25:00 Z,26,,,21
296,0,10:25:05 Z,03,21,117,23
297,0,10:25:05 Z,04,,,25
298,0,10:25:05 Z,06,,,30
299,0,10:25:05 Z,07,,,25
300,0,10:25:05 Z,09,,,32
301,0,10:25:05 Z,11,,,34
302,0,10:25:05 Z,16,11,082,17
303,0,10:25:05 Z,19,,,18
304,0,10:25:05 Z,20,,,23
305,0,10:25:05 Z,26,,,25
306,0,10:25:10 Z,03,21,117,25
307,0,10:25:10 Z,04,,,28
308,0,10:25:10 Z,06,,,24
309,0,10:25:10 Z,07,,,24
310,0,10:25:10 Z,09,,,25
311,0,10:25:10 Z,11,,,28
312,0,10:25:10 Z,16,11,082,16
313,0,10:25:10 Z,19,,,23
314,0,10:25:10 Z,20,,,33
315,0,10:25:10 Z,26,,,25
316,0,10:25:15 Z,03,21,117,26
317,0,10:25:15 Z,04,,,28
318,0,10:25:15 Z,06,,,25
319,0,10:25:15 Z,07,,,31
320,0,10:25:15 Z,03,21,117,26
321,0,10:25:15 Z,04,,,28
322,0,10:25:15 Z,06,,,25
323,0,10:25:15 Z,07,,,31
324,0,10:25:15 Z,09,,,31
325,0,10:25:15 Z,11,,,30
326,0,10:25:15 Z,16,11,082,15
327,0,10:25:15 Z,19,,,20
328,0,10:25:15 Z,20,,,32
329,0,10:25:15 Z,26,,,24
330,0,10:25:20 Z,03,21,117,25
331,0,10:25:20 Z,04,,,25
332,0,10:25:20 Z,06,,,24
333,0,10:25:20 Z,07,,,27
334,0,10:25:20 Z,09,,,26
335,0,10:25:20 Z,11,,,28
336,0,10:25:20 Z,16,11,082,17
337,0,10:25:20 Z,19,,,19
338,0,10:25:20 Z,20,,,37
339,0,10:25:20 Z,26,,,25
340,0,10:25:25 Z,03,21,117,24
341,0,10:25:25 Z,04,,,21
342,0,10:25:25 Z,06,,,24
343,0,10:25:25 Z,07,,,35
344,0,10:25:25 Z,09,,,25
345,0,10:25:25 Z,11,,,30
346,0,10:25:25 Z,16,11,081,16
347,0,10:25:25 Z,19,,,22
348,0,10:25:25 Z,20,,,24
349,0,10:25:25 Z,26,,,24
350,0,10:25:30 Z,03,21,117,26
351,0,10:25:30 Z,04,,,28
352,0,10:25:30 Z,06,,,24
353,0,10:25:30 Z,07,,,34
354,0,10:25:30 Z,09,,,28
355,0,10:25:30 Z,11,,,32
356,0,10:25:30 Z,16,11,081,17
357,0,10:25:30 Z,19,,,21
358,0,10:25:30 Z,20,,,35
359,0,10:25:30 Z,26,,,22
360,0,10:25:35 Z,03,21,117,31
361,0,10:25:35 Z,04,,,28
362,0,10:25:35 Z,06,,,24
363,0,10:25:35 Z,07,,,37
364,0,10:25:35 Z,09,,,26
365,0,10:25:35 Z,11,,,29
366,0,10:25:35 Z,16,11,081,17
367,0,10:25:35 Z,19,,,19
368,0,10:25:35 Z,20,,,25
369,0,10:25:35 Z,26,,,22
370,0,10:25:40 Z,03,21,118,25
371,0,10:25:40 Z,04,,,28
372,0,10:25:40 Z,06,,,29
373,0,10:25:40 Z,07,,,27
374,0,10:25:40 Z,09,,,25
375,0,10:25:40 Z,11,,,31
376,0,10:25:40 Z,16,11,081,13
377,0,10:25:40 Z,19,,,16
378,0,10:25:40 Z,20,,,24
379,0,10:25:40 Z,26,,,17
380,0,10:25:45 Z,03,21,118,18
381,0,10:25:45 Z,04,,,23
382,0,10:25:45 Z,06,,,17
383,0,10:25:45 Z,07,,,24
384,0,10:25:45 Z,09,,,17
385,0,10:25:45 Z,11,,,20
386,0,10:25:45 Z,16,11,081,11
387,0,10:25:45 Z,19,,,14
388,0,10:25:45 Z,20,,,17
389,0,10:25:50 Z,03,21,118,22
390,0,10:25:50 Z,04,,,18
391,0,10:25:50 Z,06,,,10
392,0,10:25:50 Z,07,,,19
393,0,10:25:50 Z,09,,,12
394,0,10:25:50 Z,11,,,17
395,0,10:25:50 Z,16,11,081,
396,0,10:25:50 Z,19,,,08
397,0,10:25:50 Z,20,,,13
398,0,10:25:55 Z,03,21,118,25
399,0,10:25:55 Z,04,,,16
400,0,10:25:55 Z,07,,,18
401,0,10:25:55 Z,09,,,16
402,0,10:25:55 Z,11,,,13
403,0,10:25:55 Z,16,11,081,
404,0,10:25:55 Z,19,,,08
405,0,10:25:55 Z,20,,,10
406,0,10:26:00 Z,03,21,118,25
407,0,10:26:00 Z,04,,,18
408,0,10:26:00 Z,07,,,21
409,0,10:26:00 Z,09,,,16
410,0,10:26:00 Z,11,,,13
411,0,10:26:00 Z,16,11,081,
412,0,10:26:00 Z,20,,,15
413,0,10:26:05 Z,03,21,118,26
414,0,10:26:05 Z,04,,,17
415,0,10:26:05 Z,07,,,19
416,0,10:26:05 Z,09,,,17
417,0,10:26:05 Z,11,,,14
418,0,10:26:05 Z,16,11,081,
419,0,10:26:05 Z,20,,,15
420,0,10:26:10 Z,03,21,118,19
421,0,10:26:10 Z,04,,,15
422,0,10:26:10 Z,07,,,17
423,0,10:26:10 Z,09,,,16
424,0,10:26:10 Z,11,,,17
425,0,10:26:10 Z,16,11,081,
426,0,10:26:10 Z,20,,,13
427,0,10:26:15 Z,03,20,118,10
428,0,10:26:15 Z,04,,,11
429,0,10:26:15 Z,07,,,09
430,0,10:26:15 Z,16,11,081,
431,0,10:26:20 Z,03,20,118,
432,0,10:26:20 Z,04,,,14
433,0,10:26:20 Z,06,,,18
434,0,10:26:20 Z,07,,,17
435,0,10:26:20 Z,16,11,081,
436,0,10:26:25 Z,03,20,118,
437,0,10:26:25 Z,04,,,10
438,0,10:26:25 Z,06,,,08
439,0,10:26:25 Z,07,,,14
440,0,10:26:25 Z,16,11,081,
441,0,10:26:30 Z,03,20,118,
442,0,10:26:30 Z,04,,,13
443,0,10:26:30 Z,16,11,081,
444,0,10:26:35 Z,03,20,118,
445,0,10:26:35 Z,16,11,081,
446,0,10:26:40 Z,03,20,118,
447,0,10:26:40 Z,16,11,081,
448,0,10:26:45 Z,03,20,118,
449,0,10:26:45 Z,16,11,081,
450,0,10:26:50 Z,03,20,118,
451,0,10:26:50 Z,16,11,081,
452,0,10:26:55 Z,03,20,118,
453,0,10:26:55 Z,16,11,081,
454,0,10:27:00 Z,03,20,118,
455,0,10:27:00 Z,16,11,081,
456,0,10:27:05 Z,03,20,118,
457,0,10:27:05 Z,16,11,081,
458,0,10:27:10 Z,03,20,118,
459,0,10:27:10 Z,16,11,081,
460,0,10:27:15 Z,03,20,118,
461,0,10:27:15 Z,16,11,081,
462,0,10:27:20 Z,03,20,118,
463,0,10:27:20 Z,16,12,081,
464,0,10:27:25 Z,03,20,118,
465,0,10:27:25 Z,16,12,081,
466,0,10:27:30 Z,03,20,118,
467,0,10:27:30 Z,16,12,081,
468,0,10:27:35 Z,03,20,118,
469,0,10:27:35 Z,16,12,081,
470,0,10:27:35 Z,03,20,118,
471,0,10:27:35 Z,16,12,081,
472,0,10:27:40 Z,03,20,118,
473,0,10:27:40 Z,16,12,081,
474,0,10:27:45 Z,03,20,118,
475,0,10:27:45 Z,16,12,081,
476,0,10:27:50 Z,03,20,118,
477,0,10:27:50 Z,16,12,081,
478,0,10:27:55 Z,03,20,118,
479,0,10:27:55 Z,16,12,081,
480,0,10:28:00 Z,03,20,118,
481,0,10:28:00 Z,16,12,081,
482,0,10:28:05 Z,03,20,118,
483,0,10:28:05 Z,16,12,080,
484,0,10:28:10 Z,03,20,118,
485,0,10:28:10 Z,16,12,080,
486,0,10:28:15 Z,03,20,118,
487,0,10:28:15 Z,16,12,080,
488,0,10:28:20 Z,03,20,118,
489,0,10:28:20 Z,16,12,080,
490,0,10:28:25 Z,03,20,118,
491,0,10:28:25 Z,16,12,080,
492,0,10:28:30 Z,03,20,118,
493,0,10:28:30 Z,16,12,080,
494,0,10:28:35 Z,03,20,118,
495,0,10:28:35 Z,16,12,080,
496,0,10:28:40 Z,03,20,118,
497,0,10:28:40 Z,16,12,080,
498,0,10:28:45 Z,03,19,118,
499,0,10:28:45 Z,16,12,080,
500,0,10:28:50 Z,03,19,118,
501,0,10:28:50 Z,16,12,080,
502,0,10:28:55 Z,03,19,118,
503,0,10:28:55 Z,16,12,080,
504,0,10:29:00 Z,03,19,118,
505,0,10:29:00 Z,16,12,080,
506,0,10:29:05 Z,03,19,118,
507,0,10:29:05 Z,16,12,080,
508,0,10:29:10 Z,03,19,118,
509,0,10:29:10 Z,16,12,080,
510,0,10:29:15 Z,03,19,118,
511,0,10:29:15 Z,16,12,080,
512,0,10:29:20 Z,03,19,118,
513,0,10:29:20 Z,16,12,080,
514,0,10:29:25 Z,03,19,118,
515,0,10:29:25 Z,16,12,080,
516,0,10:29:30 Z,03,19,118,
517,0,10:29:30 Z,16,12,080,
518,0,10:29:35 Z,03,19,118,
519,0,10:29:35 Z,16,12,080,
520,0,10:29:40 Z,03,19,118,
521,0,10:29:40 Z,16,12,080,
522,0,10:29:45 Z,03,19,118,
523,0,10:29:45 Z,16,12,080,
524,0,10:29:50 Z,03,19,118,
525,0,10:29:50 Z,16,12,080,
526,0,10:29:55 Z,03,19,118,
527,0,10:29:55 Z,16,12,080,
528,0,10:30:00 Z,03,19,118,
529,0,10:30:00 Z,16,12,080,
530,0,10:30:05 Z,03,19,119,
531,0,10:30:05 Z,16,12,080,
532,0,10:30:10 Z,03,19,119,
533,0,10:30:10 Z,16,12,080,
534,0,10:30:15 Z,03,19,119,
535,0,10:30:15 Z,16,12,080,
536,0,10:30:20 Z,03,19,119,
537,0,10:30:20 Z,16,12,080,
538,0,10:30:25 Z,03,19,119,
539,0,10:30:25 Z,16,12,080,
540,0,10:30:30 Z,03,19,119,
541,0,10:30:30 Z,16,12,080,
542,0,10:30:35 Z,03,19,119,
543,0,10:30:35 Z,16,12,080,
544,0,10:30:40 Z,03,19,119,
545,0,10:30:40 Z,16,12,080,
546,0,10:30:45 Z,03,19,119,
547,0,10:30:45 Z,16,12,079,
548,0,10:30:50 Z,03,19,119,
549,0,10:30:50 Z,16,12,079,
550,0,10:30:55 Z,03,19,119,
551,0,10:30:55 Z,16,12,079,
552,0,10:31:00 Z,03,19,119,
553,0,10:31:00 Z,16,12,079,
554,0,10:31:05 Z,03,19,119,
555,0,10:31:05 Z,16,12,079,
556,0,10:31:10 Z,03,19,119,
557,0,10:31:10 Z,16,12,079,
558,0,10:31:15 Z,03,19,119,
559,0,10:31:15 Z,16,12,079,
560,0,10:31:20 Z,03,18,119,
561,0,10:31:20 Z,16,12,079,
562,0,10:31:25 Z,03,18,119,
563,0,10:31:25 Z,16,13,079,
564,0,10:31:30 Z,03,18,119,
565,0,10:31:30 Z,16,13,079,
566,0,10:31:35 Z,03,18,119,
567,0,10:31:35 Z,16,13,079,
568,0,10:31:40 Z,03,18,119,
569,0,10:31:40 Z,16,13,079,
570,0,10:31:45 Z,03,18,119,
571,0,10:31:45 Z,16,13,079,
572,0,10:31:50 Z,03,18,119,
573,0,10:31:50 Z,16,13,079,
574,0,10:31:55 Z,03,18,119,
575,0,10:31:55 Z,16,13,079,
576,0,10:32:00 Z,03,18,119,
577,0,10:32:00 Z,16,13,079,
578,0,10:32:05 Z,03,18,119,
579,0,10:32:05 Z,16,13,079,
580,0,10:32:10 Z,03,18,119,
581,0,10:32:10 Z,16,13,079,
582,0,10:32:15 Z,03,18,119,
583,0,10:32:15 Z,16,13,079,
584,0,10:32:20 Z,03,18,119,
585,0,10:32:20 Z,16,13,079,
586,0,10:32:25 Z,03,18,119,
587,0,10:32:25 Z,16,13,079,
588,0,10:32:30 Z,03,18,119,
589,0,10:32:30 Z,16,13,079,
590,0,10:32:35 Z,03,18,119,
591,0,10:32:35 Z,16,13,079,
592,0,10:32:40 Z,03,18,119,
593,0,10:32:40 Z,16,13,079,
594,0,10:32:45 Z,03,18,119,
595,0,10:32:45 Z,16,13,079,
596,0,10:32:50 Z,03,18,119,
597,0,10:32:50 Z,16,13,079,
598,0,10:32:55 Z,03,18,119,
599,0,10:32:55 Z,16,13,079,
600,0,10:33:00 Z,03,18,119,
601,0,10:33:00 Z,16,13,079,
602,0,10:33:05 Z,03,18,119,
603,0,10:33:05 Z,16,13,079,
604,0,10:33:10 Z,03,18,119,
605,0,10:33:10 Z,16,13,079,
606,0,10:33:15 Z,03,18,119,
607,0,10:33:15 Z,16,13,079,
608,0,10:33:20 Z,03,18,119,
609,0,10:33:20 Z,16,13,078,
610,0,10:33:25 Z,03,18,119,
611,0,10:33:25 Z,16,13,078,
612,0,10:33:30 Z,03,18,119,
613,0,10:33:30 Z,16,13,078,
614,0,10:33:35 Z,03,18,119,
615,0,10:33:35 Z,16,13,078,
616,0,10:33:40 Z,03,17,119,
617,0,10:33:40 Z,16,13,078,
618,0,10:33:45 Z,03,17,119,
619,0,10:33:45 Z,16,13,078,
620,0,10:33:50 Z,03,17,119,
621,0,10:33:50 Z,16,13,078,
622,0,10:33:55 Z,03,17,119,
623,0,10:33:55 Z,16,13,078,
624,0,10:34:00 Z,03,17,119,
625,0,10:34:00 Z,16,13,078,
626,0,10:34:05 Z,03,17,119,
627,0,10:34:05 Z,16,13,078,
628,0,10:34:10 Z,03,17,119,
629,0,10:34:10 Z,16,13,078,
630,0,10:34:15 Z,03,17,119,
631,0,10:34:15 Z,16,13,078,
632,0,10:34:20 Z,03,17,119,
633,0,10:34:20 Z,16,13,078,
634,0,10:34:25 Z,03,17,119,
635,0,10:34:25 Z,16,13,078,
636,0,10:34:30 Z,03,17,120,
637,0,10:34:30 Z,16,13,078,
638,0,10:34:35 Z,03,17,120,
639,0,10:34:35 Z,16,13,078,
640,0,10:34:40 Z,03,17,120,
641,0,10:34:40 Z,16,13,078,
642,0,10:34:45 Z,03,17,120,
643,0,10:34:45 Z,16,13,078,
644,0,10:34:50 Z,03,17,120,
645,0,10:34:50 Z,16,13,078,
646,0,10:34:55 Z,03,17,120,
647,0,10:34:55 Z,16,13,078,
648,0,10:35:00 Z,03,17,120,
649,0,10:35:00 Z,16,13,078,
650,0,10:35:05 Z,03,17,120,
651,0,10:35:05 Z,16,13,078,
652,0,10:35:10 Z,03,17,120,
653,0,10:35:10 Z,16,13,078,
654,0,10:35:15 Z,03,17,120,
655,0,10:35:15 Z,16,13,078,
656,0,10:35:20 Z,03,17,120,
657,0,10:35:20 Z,16,13,078,
658,0,10:35:20 Z,17,,,20
659,0,10:35:25 Z,03,17,120,
660,0,10:35:25 Z,16,13,078,
661,0,10:35:30 Z,03,17,120,
662,0,10:35:30 Z,16,13,078,
663,0,10:35:35 Z,03,17,120,
664,0,10:35:35 Z,16,13,078,
665,0,10:35:40 Z,03,17,120,
666,0,10:35:40 Z,16,13,078,
667,0,10:35:45 Z,03,17,120,
668,0,10:35:45 Z,16,14,078,
669,0,10:35:50 Z,03,17,120,
670,0,10:35:50 Z,16,14,078,
671,0,10:35:55 Z,03,17,120,
672,0,10:35:55 Z,16,14,078,
673,0,10:36:00 Z,03,17,120,
674,0,10:36:00 Z,16,14,077,
675,0,10:36:05 Z,03,17,120,
676,0,10:36:05 Z,16,14,077,
677,0,10:36:10 Z,03,17,120,
678,0,10:36:10 Z,16,14,077,
679,0,10:36:15 Z,03,16,120,
680,0,10:36:15 Z,16,14,077,
681,0,10:36:20 Z,03,16,120,
682,0,10:36:20 Z,16,14,077,
683,0,10:36:25 Z,03,16,120,
684,0,10:36:25 Z,16,14,077,
685,0,10:36:30 Z,03,16,120,
686,0,10:36:30 Z,16,14,077,
687,0,10:36:35 Z,03,16,120,
688,0,10:36:35 Z,16,14,077,
689,0,10:36:40 Z,03,16,120,
690,0,10:36:40 Z,16,14,077,
691,0,10:36:45 Z,03,16,120,
692,0,10:36:45 Z,16,14,077,
693,0,10:36:50 Z,03,16,120,
694,0,10:36:50 Z,16,14,077,
695,0,10:36:55 Z,03,16,120,
696,0,10:36:55 Z,16,14,077,
697,0,10:37:00 Z,03,16,120,
698,0,10:37:00 Z,16,14,077,
699,0,10:37:05 Z,03,16,120,
700,0,10:37:05 Z,16,14,077,
701,0,10:37:10 Z,03,16,120,
702,0,10:37:10 Z,16,14,077,
703,0,10:37:15 Z,03,16,120,
704,0,10:37:15 Z,16,14,077,
705,0,10:37:20 Z,03,16,120,
706,0,10:37:20 Z,16,14,077,
707,0,10:37:25 Z,03,16,120,
708,0,10:37:25 Z,16,14,077,
709,0,10:37:30 Z,03,16,120,
710,0,10:37:30 Z,16,14,077,
711,0,10:37:35 Z,03,16,120,
712,0,10:37:35 Z,16,14,077,
713,0,10:37:40 Z,03,16,120,
