rid,time,lat,lng
88,11:24:25 Z,49.502431666666666,5.938345666666667
89,11:24:30 Z,49.502448,5.938232666666667
90,11:24:35 Z,49.50247516666667,5.938155666666667
91,11:24:40 Z,49.50250666666667,5.938038166666667
92,11:24:45 Z,49.502532,5.937948666666666
93,11:24:50 Z,49.5025465,5.9378546666666665
94,11:24:55 Z,49.50257666666667,5.9377505
95,11:25:00 Z,49.50260466666667,5.937674333333334
96,11:25:05 Z,49.5026395,5.937570166666667
97,11:25:10 Z,49.502657666666664,5.9374926666666665
98,11:25:15 Z,49.502673,5.937387166666666
99,11:25:20 Z,49.5026845,5.937310166666666
100,11:25:25 Z,49.502698,5.9372315
101,11:25:30 Z,49.5027135,5.9371488333333335
102,11:25:35 Z,49.502732333333334,5.9370505
103,11:25:40 Z,49.5027545,5.936975166666667
104,11:25:45 Z,49.502777333333334,5.936892666666667
105,11:25:50 Z,49.502777333333334,5.936890333333333
106,11:25:55 Z,49.50277783333333,5.936889333333333
107,11:26:00 Z,49.502781666666664,5.936889666666667
108,11:26:05 Z,49.50278466666666,5.936889166666667
109,11:26:10 Z,49.50278616666667,5.93689
110,11:26:15 Z,49.502782833333335,5.93689
111,11:26:20 Z,49.50278183333333,5.936890333333333
112,11:26:25 Z,49.502785333333335,5.936888833333334
113,11:26:30 Z,49.50278183333333,5.936886
114,11:26:35 Z,49.502785833333334,5.9368845
115,11:26:40 Z,49.5027895,5.9368818333333335
116,11:26:45 Z,49.50279416666667,5.936861333333333
117,11:26:50 Z,49.50279033333333,5.936859666666667
118,11:26:55 Z,49.502787833333336,5.9368565
119,11:27:00 Z,49.50278633333333,5.9368549999999995
120,11:27:05 Z,49.50278566666667,5.9368555
121,11:27:10 Z,49.5027865,5.9368566666666664
122,11:27:15 Z,49.502783,5.936856833333334
123,11:27:20 Z,49.502779833333335,5.936856333333333
124,11:27:25 Z,49.502781166666665,5.936854333333334
125,11:27:30 Z,49.502780666666666,5.9368541666666665
126,11:27:35 Z,49.50277916666667,5.936853833333333
127,11:27:40 Z,49.50279283333333,5.936795833333333
128,11:27:45 Z,49.50281783333333,5.936717166666667
129,11:27:50 Z,49.502829166666665,5.936639666666666
130,11:27:55 Z,49.502851666666665,5.936568833333333
131,11:28:00 Z,49.502855833333335,5.936559333333333
132,11:28:05 Z,49.502859666666666,5.936560166666666
133,11:28:10 Z,49.50287066666667,5.936533833333334
134,11:28:15 Z,49.5028915,5.936437333333333
135,11:28:20 Z,49.5029115,5.936333333333334
136,11:28:25 Z,49.50293666666666,5.936268833333333
137,11:28:25 Z,49.50293666666666,5.936268833333333
138,11:28:30 Z,49.50296816666667,5.936265833333334
139,11:28:35 Z,49.50296866666667,5.936276333333334
140,11:28:40 Z,49.50299166666667,5.9363071666666665
141,11:28:45 Z,49.50304383333334,5.936364333333334
142,11:28:50 Z,49.503081333333334,5.936399333333333
143,11:28:55 Z,49.5031485,5.9364515
144,11:29:00 Z,49.503180666666665,5.9364725
145,11:29:05 Z,49.503229,5.936504833333333
146,11:29:10 Z,49.50328616666667,5.936546
147,11:29:15 Z,49.503339,5.936567833333333
148,11:29:20 Z,49.5034115,5.9366175
149,11:29:25 Z,49.503482,5.936639166666667
150,11:29:30 Z,49.503567333333336,5.936673
151,11:29:35 Z,49.50363316666667,5.936698333333333
152,11:29:40 Z,49.5036845,5.936717666666667
153,11:29:45 Z,49.503766,5.9367485
154,11:29:50 Z,49.50381616666667,5.936766333333333
155,11:29:55 Z,49.503875,5.9367841666666665
156,11:30:00 Z,49.50393616666667,5.936829166666667
157,11:30:05 Z,49.50399,5.936870666666667
158,11:30:10 Z,49.504060833333334,5.9368995
159,11:30:15 Z,49.50414816666667,5.93694
160,11:30:20 Z,49.50420833333333,5.936964166666667
161,11:30:25 Z,49.504256833333336,5.9370025
162,11:30:30 Z,49.504337,5.9370435
163,11:30:35 Z,49.50440783333333,5.937093833333334
164,11:30:40 Z,49.5044605,5.9371275
165,11:30:45 Z,49.504523166666665,5.937164833333333
166,11:30:50 Z,49.50458883333334,5.937207666666667
167,11:30:55 Z,49.504645833333335,5.937183
168,11:31:00 Z,49.504660333333334,5.937057666666667
169,11:31:05 Z,49.50468333333333,5.9369325
170,11:31:10 Z,49.5047165,5.936815666666667
171,11:31:15 Z,49.5047775,5.936718666666667
172,11:31:20 Z,49.504814833333334,5.936653
173,11:31:25 Z,49.50486266666667,5.936594166666667
174,11:31:30 Z,49.50493433333333,5.936515666666667
175,11:31:35 Z,49.504989333333334,5.936446166666666
176,11:31:40 Z,49.505030833333336,5.936390333333334
177,11:31:45 Z,49.505083666666664,5.936316
178,11:31:50 Z,49.5051315,5.936236166666666
179,11:31:55 Z,49.50515933333333,5.9361745
180,11:32:00 Z,49.505209,5.936105833333333
181,11:32:05 Z,49.50526116666666,5.9360455000000005
182,11:32:10 Z,49.505317833333336,5.935974166666667
183,11:32:15 Z,49.505367166666666,5.935897333333333
184,11:32:20 Z,49.5054315,5.935806666666666
185,11:32:25 Z,49.505492,5.935715
186,11:32:30 Z,49.5055475,5.935640333333334
187,11:32:35 Z,49.50559366666667,5.935589
188,11:32:40 Z,49.50564416666667,5.935518166666666
189,11:32:45 Z,49.505707666666666,5.935425666666667
190,11:32:50 Z,49.505756166666664,5.9353445
191,11:32:55 Z,49.50579833333333,5.935287333333333
192,11:33:00 Z,49.50585066666667,5.935302833333333
193,11:33:05 Z,49.50590166666667,5.9353795
194,11:33:10 Z,49.505937333333335,5.935442
195,11:33:15 Z,49.50597583333333,5.935530833333333
196,11:33:20 Z,49.5060065,5.935594
197,11:33:25 Z,49.506053666666666,5.9356765
198,11:33:30 Z,49.5060885,5.935741666666667
199,11:33:35 Z,49.50614566666667,5.935829666666667
200,11:33:40 Z,49.50618983333333,5.935883333333333
201,11:33:45 Z,49.506245666666665,5.9359385
202,11:33:50 Z,49.506288166666664,5.936008
203,11:33:55 Z,49.506337333333335,5.9360655
204,11:34:00 Z,49.506380666666665,5.936162833333333
205,11:34:05 Z,49.506421333333336,5.936224666666667
206,11:34:10 Z,49.506473666666665,5.936292
207,11:34:15 Z,49.5065115,5.936369333333333
208,11:34:20 Z,49.506525833333335,5.936432166666666
209,11:34:25 Z,49.50654216666667,5.936473333333334
210,11:34:30 Z,49.506579,5.936510833333333
211,11:34:35 Z,49.50660716666667,5.936589833333334
212,11:34:40 Z,49.506656666666665,5.936676666666667
213,11:34:45 Z,49.506691833333335,5.936741166666667
214,11:34:50 Z,49.5067455,5.936837166666667
215,11:34:55 Z,49.5067845,5.936898333333334
216,11:35:00 Z,49.506837166666664,5.936964
217,11:35:05 Z,49.5068985,5.9370525
218,11:35:10 Z,49.50693733333333,5.937100666666667
219,11:35:15 Z,49.506933333333336,5.9371755
220,11:35:20 Z,49.506909,5.937244
221,11:35:25 Z,49.5068635,5.937313166666667
222,11:35:30 Z,49.50681816666667,5.937413833333333
223,11:35:35 Z,49.50677983333333,5.9375155
224,11:35:40 Z,49.50674516666667,5.937588
225,11:35:45 Z,49.506717,5.937668
226,11:35:50 Z,49.506673166666666,5.937759833333334
227,11:35:55 Z,49.506610333333334,5.937860833333334
228,11:36:00 Z,49.506568666666666,5.937957833333334
229,11:36:05 Z,49.506542333333336,5.938025333333333
230,11:36:10 Z,49.5065,5.938105333333334
231,11:36:15 Z,49.506455333333335,5.938219833333333
232,11:36:20 Z,49.506411166666666,5.938321666666667
233,11:36:25 Z,49.50638083333333,5.938403666666667
234,11:36:30 Z,49.50635333333334,5.9384801666666664
235,11:36:35 Z,49.506307,5.938570666666667
236,11:36:40 Z,49.50626416666667,5.938663
237,11:36:45 Z,49.50622166666667,5.938758833333333
238,11:36:50 Z,49.50617366666667,5.938853333333333
239,11:36:55 Z,49.50611983333334,5.9389435
240,11:37:00 Z,49.506060166666664,5.939025166666667
241,11:37:05 Z,49.505981166666665,5.939089833333333
242,11:37:10 Z,49.50592133333333,5.939148666666666
243,11:37:15 Z,49.50587083333333,5.9391795
244,11:37:20 Z,49.505808333333334,5.939195166666667
245,11:37:25 Z,49.5057315,5.939202
246,11:37:30 Z,49.505651,5.939199166666667
247,11:37:35 Z,49.5055615,5.9391731666666665
248,11:37:40 Z,49.50553566666667,5.939182333333333
249,11:37:45 Z,49.50546166666667,5.939144333333333
250,11:37:50 Z,49.505424166666664,5.9390971666666665
251,11:37:55 Z,49.50538183333333,5.939028666666667
252,11:38:00 Z,49.50532666666667,5.938950666666667
253,11:38:05 Z,49.505273,5.938876666666666
254,11:38:10 Z,49.505211833333334,5.938788166666667
255,11:38:15 Z,49.50514183333333,5.938676833333333
256,11:38:20 Z,49.505073333333335,5.938577333333333
257,11:38:25 Z,49.50501416666667,5.9384625
258,11:38:30 Z,49.504973666666665,5.9383653333333335
259,11:38:35 Z,49.504953666666665,5.938303666666666
260,11:38:40 Z,49.5049355,5.938202666666667
261,11:38:45 Z,49.504925666666665,5.938077166666667
262,11:38:50 Z,49.504912,5.937992166666667
263,11:38:55 Z,49.5049005,5.937912166666667
264,11:39:00 Z,49.504881833333336,5.9378095
265,11:39:05 Z,49.504869,5.937728
266,11:39:10 Z,49.50485233333333,5.937610833333333
267,11:39:15 Z,49.50483666666667,5.937525
268,11:39:20 Z,49.50482916666667,5.937430666666667
269,11:39:25 Z,49.504808833333335,5.937311
270,11:39:30 Z,49.50477,5.937251166666667
271,11:39:35 Z,49.50470766666667,5.9372025
272,11:39:40 Z,49.50463283333333,5.937139166666666
273,11:39:45 Z,49.504573666666666,5.93712
274,11:39:50 Z,49.504512,5.937078166666667
275,11:39:55 Z,49.504451833333334,5.937053
276,11:40:00 Z,49.5043895,5.937019666666666
277,11:40:05 Z,49.50430083333333,5.9369689999999995
278,11:40:10 Z,49.5042105,5.936922166666667
279,11:40:15 Z,49.5041265,5.936868666666666
280,11:40:20 Z,49.50407216666667,5.936836333333334
281,11:40:25 Z,49.504018333333335,5.936798333333334
282,11:40:30 Z,49.5039795,5.936763166666667
283,11:40:35 Z,49.50393316666667,5.936700666666667
284,11:40:40 Z,49.50385516666667,5.936667666666667
285,11:40:45 Z,49.50377,5.936634833333334
286,11:40:50 Z,49.50369116666667,5.936599166666666
287,11:40:55 Z,49.503628166666665,5.936580166666666
288,11:41:00 Z,49.503581,5.936563
289,11:41:05 Z,49.50351666666667,5.936521333333333
290,11:41:10 Z,49.50344283333333,5.936485833333333
291,11:41:15 Z,49.50338466666667,5.936467333333333
292,11:41:20 Z,49.503332,5.9364295
293,11:41:25 Z,49.50327166666667,5.936387
294,11:41:30 Z,49.5032665,5.936382666666667
295,11:41:35 Z,49.50326183333333,5.936370166666666
296,11:41:40 Z,49.5032645,5.936369333333333
297,11:41:45 Z,49.5032665,5.936373333333333
298,11:41:50 Z,49.50325733333333,5.936368333333333
299,11:41:55 Z,49.5032505,5.9363755000000005
300,11:41:55 Z,49.5032505,5.9363755000000005
301,11:42:00 Z,49.503237,5.936365833333333
302,11:42:05 Z,49.503224,5.9363585
303,11:42:10 Z,49.5032165,5.9363383333333335
304,11:42:15 Z,49.503217166666666,5.936330833333333
305,11:42:20 Z,49.50321066666667,5.93638
306,11:42:25 Z,49.503199333333335,5.9364558333333335
307,11:42:30 Z,49.5031525,5.936504333333334
308,11:42:35 Z,49.50314133333333,5.936584666666667
309,11:42:40 Z,49.50311666666666,5.9366615
310,11:42:45 Z,49.503061333333335,5.936650333333334
311,11:42:50 Z,49.502985,5.936625
312,11:42:55 Z,49.502916666666664,5.936622833333333
313,11:43:00 Z,49.502902166666665,5.9367
314,11:43:05 Z,49.502883,5.936795166666666
315,11:43:10 Z,49.50285866666667,5.936884166666667
316,11:43:15 Z,49.502834,5.936984
317,11:43:20 Z,49.50280716666666,5.937067666666667
318,11:43:25 Z,49.50278316666667,5.937173
319,11:43:30 Z,49.50275166666667,5.937274
320,11:43:35 Z,49.50271716666666,5.9374015
321,11:43:40 Z,49.502686,5.937509333333333
322,11:43:45 Z,49.502653,5.937627
323,11:43:50 Z,49.502626666666664,5.937752166666667
324,11:43:55 Z,49.50259466666667,5.9378831666666665
325,11:44:00 Z,49.50256433333333,5.938025333333333
326,11:44:05 Z,49.502539166666665,5.9381135
327,11:44:10 Z,49.5025085,5.938195666666667
328,11:44:15 Z,49.50245266666667,5.9381865000000005
329,11:44:20 Z,49.502432166666665,5.938254166666667
330,11:44:25 Z,49.50242016666667,5.938370666666667
331,11:44:30 Z,49.50239,5.938476
332,11:44:35 Z,49.5023635,5.938550666666667
333,11:44:40 Z,49.502330666666666,5.938624666666667
334,11:44:45 Z,49.5023025,5.938723666666666
335,11:44:50 Z,49.502277666666664,5.938815666666667
336,11:44:55 Z,49.50225,5.938928833333334
337,11:45:00 Z,49.50221583333333,5.939069
338,11:45:05 Z,49.50217933333333,5.939183
339,11:45:10 Z,49.5021585,5.9392775
340,11:45:15 Z,49.50215766666667,5.939371166666667
341,11:45:20 Z,49.5021335,5.939491666666667
342,11:45:25 Z,49.502121,5.9395825
343,11:45:30 Z,49.502091666666665,5.939685166666667
344,11:45:35 Z,49.502075,5.9397605
345,11:45:40 Z,49.502056333333336,5.939876333333333
346,11:45:45 Z,49.502036,5.9399355
347,11:45:50 Z,49.50199933333333,5.940050666666666
348,11:45:55 Z,49.50195983333333,5.940130666666667
349,11:46:00 Z,49.501943,5.9402245
350,11:46:05 Z,49.5019345,5.940322
351,11:46:05 Z,49.5019345,5.940322
352,11:46:10 Z,49.501954833333336,5.940405666666667
353,11:46:15 Z,49.50200016666667,5.940430666666667
354,11:46:20 Z,49.502009666666666,5.9404699999999995
355,11:46:25 Z,49.50206633333333,5.9406335
356,11:46:30 Z,49.502134,5.940734833333334
357,11:46:35 Z,49.502162166666665,5.940788666666666
358,11:46:40 Z,49.50218066666667,5.940804
359,11:46:45 Z,49.502201166666666,5.940822666666667
360,11:46:50 Z,49.502235666666664,5.940792
361,11:46:55 Z,49.502260166666666,5.9407455
362,11:47:00 Z,49.5022935,5.9406845
363,11:47:05 Z,49.502333166666666,5.940659166666666
364,11:47:10 Z,49.502360833333334,5.940674666666666
365,11:47:15 Z,49.50241666666667,5.940754833333333
366,11:47:20 Z,49.50245183333333,5.940860333333333
367,11:47:25 Z,49.502468666666665,5.9409495
368,11:47:30 Z,49.502485166666666,5.9410745
369,11:47:35 Z,49.50250183333333,5.941219
370,11:47:40 Z,49.502503,5.9413073333333335
371,11:47:45 Z,49.502496666666666,5.941431166666667
372,11:47:50 Z,49.50244433333334,5.9415553333333335
373,11:47:55 Z,49.5024365,5.941627666666667
374,11:48:00 Z,49.502454166666666,5.941704
375,11:48:05 Z,49.50245666666667,5.941822166666666
376,11:48:10 Z,49.50242983333333,5.9418805
377,11:48:15 Z,49.502396,5.941942
378,11:48:20 Z,49.5023495,5.941953333333333
379,11:48:25 Z,49.502336166666666,5.942052666666667
380,11:48:30 Z,49.502318,5.9422093333333335
381,11:48:35 Z,49.50229683333333,5.942419
382,11:48:40 Z,49.502272166666664,5.942627833333333
383,11:48:45 Z,49.50227433333333,5.942765666666666
384,11:48:50 Z,49.502280166666665,5.942840333333333
385,11:48:55 Z,49.50226683333333,5.9429145
386,11:49:00 Z,49.502257,5.9429913333333335
387,11:49:05 Z,49.50227366666667,5.943106
388,11:49:10 Z,49.502260166666666,5.943211166666667
389,11:49:15 Z,49.50221583333333,5.943252666666667
390,11:49:20 Z,49.50212066666667,5.943263166666666
391,11:49:25 Z,49.502089166666664,5.9432815
392,11:49:30 Z,49.502081,5.943378666666667
393,11:49:35 Z,49.50205033333334,5.9435085
394,11:49:40 Z,49.50202766666666,5.943607833333333
395,11:49:45 Z,49.5020035,5.943681
396,11:49:50 Z,49.50200916666667,5.9437365
397,11:49:55 Z,49.501990666666664,5.943834166666667
398,11:50:00 Z,49.50196316666667,5.9439538333333335
399,11:50:05 Z,49.501950666666666,5.9440855
400,11:50:10 Z,49.50196783333333,5.9441725000000005
401,11:50:15 Z,49.502019,5.9443435000000004
402,11:50:20 Z,49.50207483333333,5.94448
403,11:50:25 Z,49.50211816666667,5.944578
404,11:50:30 Z,49.502122166666666,5.944673333333333
405,11:50:35 Z,49.502133666666666,5.944770833333333
406,11:50:40 Z,49.50215566666667,5.944889833333333
407,11:50:45 Z,49.5021895,5.94498
408,11:50:50 Z,49.50222566666667,5.9449819999999995
409,11:50:55 Z,49.50228833333333,5.945026166666667
410,11:50:55 Z,49.50228833333333,5.945026166666667
411,11:51:00 Z,49.502337,5.945063
412,11:51:05 Z,49.502392666666665,5.945083666666667
413,11:51:10 Z,49.502442,5.945109
414,11:51:15 Z,49.502505,5.9451305
415,11:51:20 Z,49.502567,5.945146666666666
416,11:51:25 Z,49.502637166666666,5.945180833333334
417,11:51:30 Z,49.502694166666664,5.945231
418,11:51:35 Z,49.502756,5.9453395
419,11:51:40 Z,49.50282133333333,5.9454468333333335
420,11:51:45 Z,49.50288366666667,5.945436833333334
421,11:51:50 Z,49.50294733333333,5.9454705
422,11:51:55 Z,49.5029585,5.9455089999999995
423,11:52:00 Z,49.50296566666667,5.9455495
424,11:52:05 Z,49.50297,5.945534666666667
425,11:52:10 Z,49.50298216666667,5.945489333333334
426,11:52:15 Z,49.50299,5.945449166666666
427,11:52:20 Z,49.503001,5.945413666666667
428,11:52:25 Z,49.503011,5.945380166666666
429,11:52:30 Z,49.50302,5.945358333333333
430,11:52:35 Z,49.5030205,5.945348
431,11:52:40 Z,49.503019,5.9453135
432,11:52:40 Z,49.503019,5.9453135
433,11:52:45 Z,49.503028666666665,5.9452861666666665
434,11:52:50 Z,49.5030315,5.9452655
435,11:52:55 Z,49.503033333333335,5.945241833333333
436,11:53:00 Z,49.50302966666667,5.945225
437,11:53:05 Z,49.503026166666665,5.945205333333333
438,11:53:10 Z,49.5030155,5.945222833333333
439,11:53:15 Z,49.503010833333335,5.9452731666666665
440,11:53:20 Z,49.503007,5.945336
441,11:53:25 Z,49.50301133333333,5.945388833333333
442,11:53:30 Z,49.50301566666667,5.9454563333333335
443,11:53:35 Z,49.503068,5.945452833333333
444,11:53:40 Z,49.503139833333336,5.945417333333333
445,11:53:45 Z,49.50318933333333,5.945475833333333
446,11:53:50 Z,49.503222,5.945628
447,11:53:55 Z,49.50326183333333,5.945733166666667
448,11:54:00 Z,49.503283,5.945739666666666
449,11:54:05 Z,49.503279166666665,5.945768
450,11:54:10 Z,49.50330016666667,5.945819166666666
451,11:54:15 Z,49.503381,5.945725833333333
452,11:54:20 Z,49.5034865,5.945690333333333
453,11:54:25 Z,49.5035535,5.945812
454,11:54:30 Z,49.503592166666664,5.9459375
455,11:54:35 Z,49.5036355,5.9459975
456,11:54:40 Z,49.503656166666666,5.946092833333333
457,11:54:45 Z,49.50369883333333,5.946170333333333
458,11:54:50 Z,49.50375483333333,5.946276
459,11:54:55 Z,49.503778,5.946357833333334
460,11:55:00 Z,49.503783,5.9464179999999995
461,11:55:05 Z,49.503764,5.946498666666667
462,11:55:10 Z,49.503752,5.946565166666667
463,11:55:15 Z,49.5037525,5.9466201666666665
464,11:55:20 Z,49.503762333333334,5.946657
465,11:55:25 Z,49.50377683333333,5.946705333333333
466,11:55:30 Z,49.503780666666664,5.946754666666667
467,11:55:35 Z,49.503781833333335,5.946860333333333
468,11:55:40 Z,49.50378883333333,5.946973166666667
469,11:55:45 Z,49.5037625,5.947039333333334
470,11:55:50 Z,49.503762,5.947102833333333
471,11:55:55 Z,49.503766,5.947165666666667
472,11:56:00 Z,49.5038005,5.947212666666667
473,11:56:05 Z,49.50384533333333,5.947283666666666
474,11:56:10 Z,49.503911,5.9473199999999995
475,11:56:15 Z,49.50397616666667,5.947348
476,11:56:20 Z,49.504035,5.947397333333333
477,11:56:25 Z,49.504100666666666,5.9474205
478,11:56:30 Z,49.50413316666667,5.947443
479,11:56:35 Z,49.504157,5.947431333333333
480,11:56:40 Z,49.50420616666667,5.947423666666666
481,11:56:45 Z,49.504277333333334,5.9474125
482,11:56:50 Z,49.504318166666664,5.947396333333334
483,11:56:55 Z,49.504349833333336,5.947376833333333
484,11:57:00 Z,49.50437766666667,5.947363666666667
485,11:57:05 Z,49.50442266666667,5.9473575
486,11:57:10 Z,49.50445233333333,5.947349666666667
487,11:57:15 Z,49.5044505,5.947343333333333
488,11:57:20 Z,49.504409,5.947327666666666
489,11:57:25 Z,49.504357,5.947330333333333
490,11:57:30 Z,49.50430133333333,5.947349
491,11:57:35 Z,49.504219166666665,5.947343
492,11:57:40 Z,49.5041735,5.9473215
493,11:57:45 Z,49.5041415,5.947287833333333
494,11:57:50 Z,49.5041345,5.947252833333334
495,11:57:55 Z,49.504094,5.947247833333334
496,11:58:00 Z,49.504044,5.9472645
497,11:58:05 Z,49.50400533333333,5.9472906666666665
498,11:58:10 Z,49.5039675,5.947310833333333
499,11:58:15 Z,49.503938,5.9473385
500,11:58:20 Z,49.50394216666667,5.947558833333334
501,11:58:25 Z,49.50393316666667,5.947591
502,11:58:30 Z,49.5039355,5.9476371666666665
